movie_id,title,release_year,runtime,budget,revenue,popularity,vote_average,vote_count,original_language,director_id
12112,Любит - не любит,2002,92,,5126264,1.3563,6.7,243,fr,71307
50380,Взаперти,2000,105,,,1.8346,6.0,49,en,97026
212058,Ordinary Sinner,2001,91,,,1.6056,3.625,8,en,1198091
12139,Дэннис-мучитель,1993,94,35000000,117270765,5.1251,5.9,1532,en,14692
118936,Фабрика грез,1937,91,,,1.3571,6.3,15,en,74878
18587,За десять минут до полуночи,1983,101,4520000,7175592,1.3748,6.2,216,en,18669
24883,Возвращение черного скакуна,1983,103,,9800000,1.0683,6.426,61,en,4951
17264,Черный скакун,1979,118,2700000,37799643,2.0459,7.0,313,en,68212
3426,Сезар и Розали,1972,110,,,1.4129,7.165,185,fr,20789
2984,Графиня из Гонконга,1967,107,3500000,2000000,1.5631,6.0,172,en,13848
33221,На запад,1992,97,,,1.1999,6.423,52,en,10723
59201,Кинджайт: Запретные темы,1989,97,5000000,3416846,1.2159,5.4,96,en,18669
26172,Посланник смерти,1988,91,5000000,3074681,1.0968,6.0,84,en,18669
26173,Мистер Маджестик,1974,103,,,3.0858,6.802,197,en,2087
33055,Закон Мерфи,1986,100,6000000,9947631,1.5465,6.0,163,en,18669
33364,Клочок синевы,1965,105,800000,6792000,1.435,7.6,116,en,67619
33851,Отходная молитва,1987,107,6000000,1432687,1.7254,5.8,103,en,17281
31598,Вопросы и ответы,1990,132,,,3.0828,5.8,188,en,39996
59401,The Red Badge of Courage,1951,69,1640000,,1.01,6.4,64,en,6593
22233,The Thrill of It All,1963,108,,,0.473,7.05,80,en,13563
4952,Телефон пополам,1959,102,1600000,18750000,2.7891,7.1,305,en,123401
991,"Человек, который упал на Землю",1976,139,1500000,,1.7201,6.449,569,en,14132
4911,Проклятый сезон,2002,113,15000000,12150301,1.198,6.235,357,en,4037
16072,Боги и генералы,2003,218,56000000,12900000,1.4964,6.316,187,en,66088
11615,Жизнь Дэвида Гейла,2003,130,50000000,38955598,2.049,7.432,2118,en,9168
11635,Старая закалка,2003,92,24000000,87100000,6.6246,6.61,2004,en,57130
125806,Dischord,2001,102,,,2.0897,3.0,3,en,1081758
77283,Lawless Heart,2002,100,,,0.2034,4.917,18,en,109586
35824,The Navigators,2001,96,,,2.1856,6.9,81,en,15488
102,Открытые сердца,2002,113,,,1.3975,7.03,117,da,1011
14293,Поединок,2002,99,4000000,563711,2.8118,6.3,88,en,91389
41820,Пока не разбудят нас голоса живых,2002,101,,,0.7855,5.2,25,en,61239
105024,Stone Reader,2002,127,,,0.2543,6.7,7,en,1081892
10623,От колыбели до могилы,2003,101,25000000,56500000,3.1943,6.1,974,en,10765
9613,Паук,2002,98,10000000,5809240,2.0862,6.646,907,en,224
7015,Американское сердце,1992,110,10000000,384015,0.351,6.2,66,en,51845
210938,Edie & Pen,1996,96,,,2.7446,5.6,9,en,42461
42035,Ничтожество,1985,110,,,2.5368,6.3,67,en,14132
21867,Леди Джейн,1986,142,8500000,,2.2535,6.9,109,en,98750
49680,Поздняя женитьба,2001,102,,,0.3528,5.971,35,he,131925
6524,Жизнь дерьмо,1991,95,,,2.5741,5.7,209,en,14639
11244,Человек-метеор,1993,100,20000000,8000000,1.4011,5.788,186,en,68750
77233,Мистер Норт,1988,93,,1221366,1.8136,5.3,20,en,6413
140071,Seize the Day,1986,93,,,1.0267,4.865,26,en,165752
21801,В погоне за мечтой,2002,116,,,1.3571,5.556,45,en,1027145
35139,Тинейджеры из космоса,1959,86,,,0.212,4.042,60,en,131474
54845,Впереди одни неприятности,1993,86,,,2.2393,5.923,14,en,84023
23834,Вулканический удар,2001,120,,,2.8521,6.0,86,ko,116181
14633,Десять,2002,94,,105656,0.197,7.294,131,fa,119294
10678,Дом вверх дном,2003,105,20000000,132700000,2.0781,5.98,725,en,20739
9567,Слёзы солнца,2003,121,75000000,86500000,4.0485,6.888,2509,en,20907
979,Необратимость,2002,99,3500000,6500000,7.4858,7.2,3141,fr,14597
13819,Лорел Каньон,2003,103,,4600000,2.1186,5.977,215,en,75699
1591,Нигде в Африке,2001,140,,,2.0435,7.0,174,de,4522
24186,Безопасность вещей,2002,121,,,1.3953,6.413,52,en,172993
455,"Играй, как Бекхэм",2002,112,3500000,76585951,2.5817,6.328,1970,en,6220
10632,Загнанный,2003,94,55000000,34234008,2.9273,6.2,873,en,15175
10929,Уиллард,2003,100,22000000,8564586,0.6658,6.139,350,en,58403
170400,Gaudi Afternoon,2001,97,,,3.7146,4.848,23,en,53861
16229,Нация прозака,2001,95,,,2.6458,6.3,324,en,95760
12079,Высший пилотаж,2003,101,2000000,,2.0915,6.567,496,en,71329
44081,Под кожей города,2005,92,,,0.3837,7.0,10,fa,1061523
36362,Царь царей,1961,171,7775000,13400000,5.4968,7.2,223,en,2765
4762,Поруганная честь Катарины Блюм,1975,104,1000000,,1.1678,6.9,102,de,10249
18535,Loving You,1957,101,,,3.5098,6.2,53,en,3376
23159,Весь город говорит,1942,118,1000000,1100000,1.6208,7.3,117,en,18738
27236,Двухполосное шоссе,1971,102,850000,,0.6948,6.932,249,en,20921
42459,Бей в барабан медленно,1973,96,,,1.2278,5.957,70,en,79726
43261,История Бенни Гудмана,1956,116,,,1.0266,6.3,14,en,65481
15347,Рождённая свободной,1966,95,,,2.5026,6.7,127,en,126462
44968,Уроки любви,1993,100,,17952857,2.2004,5.285,93,en,46085
37258,Эквус,1977,137,,,1.9637,7.0,141,en,39996
8996,"Европа, Европа",1990,112,,5575304,3.1529,7.2,269,de,1128
125413,Fear Strikes Out,1957,100,,,1.6224,7.1,20,en,8482
17729,История Гленна Миллера,1954,116,,,1.0299,6.9,155,en,40199
12157,Вид на жительство,1990,108,12500000,29888235,0.8476,6.1,515,en,2690
11571,Путешествие к центру Земли,1959,132,3440000,10000000,2.285,6.9,495,en,39743
71142,Правосудие одиночки,1991,104,4000000,,1.0717,5.7,92,en,53387
10293,Полина на пляже,1983,94,,,1.237,7.0,240,fr,28615
2671,Звонок,1998,96,1200000,19400000,1.9723,7.1,1559,ja,26875
9669,Звонок 2,1999,95,6000000,31365000,2.0758,5.775,440,ja,26875
45129,"Салам, Бомбей",1988,113,,2080046,2.9723,7.3,112,hi,6495
42618,Милая Чарити,1969,153,8000000,20000000,2.3359,6.9,85,en,66777
41164,Talent for the Game,1991,91,,,1.2355,6.25,4,en,86293
66027,Влюбленные женщины,1969,131,1250000,,1.5051,6.553,131,en,32327
36211,Япония,2003,134,250050,,2.3543,6.579,70,es,20660
9557,Морское приключение,2002,94,20000000,8586376,1.8747,5.3,667,en,57962
6171,Ловец снов,2003,136,68000000,81240206,3.9409,5.63,1836,en,8844
13691,Большой фильм про поросенка,2003,79,46000000,62870546,2.3917,6.7,389,en,74298
11523,Вид сверху лучше,2003,87,30000000,19526014,1.5937,5.6,587,en,69719
114065,Down & Out With The Dolls,2002,88,,,0.1383,2.0,2,en,21404
14675,Ужасная правда,1937,90,600000,3000000,1.7129,7.2,335,en,30008
2525,Библия,1966,174,16500000,34900000,2.0374,7.3,272,en,6593
57447,Дом со смеющимися окнами,1976,110,,722,1.4562,7.2,378,it,72191
42695,Я любопытна - фильм в желтом,1967,121,,,1.4323,5.6,74,sv,133471
49845,Дамы Булонского леса,1945,84,,,0.4562,6.9,114,fr,10346
18992,My Friend Flicka,1943,89,,,0.3609,6.0,17,en,9082
29912,Плащаница,1953,135,4350000,36000000,3.8537,6.8,268,en,33064
28881,Ветер,1992,126,29000000,5519569,3.1835,6.134,41,en,68212
80243,Неизведанные радости,2002,112,,,1.201,6.415,53,zh,24011
10782,База «Клейтон»,2003,98,50000000,42792561,1.0229,6.508,1097,en,1090
9341,Земное ядро,2003,136,60000000,74208267,2.8742,5.8,2058,en,15148
9776,Глава государства,2003,95,35200000,37788228,1.2259,5.56,307,en,2632
10735,Чего хочет девушка,2003,105,20000000,50700000,3.4357,6.297,1689,en,66960
16425,Убийственное танго,2003,114,,,3.1387,5.3,46,en,3087
25461,Юность Виктора Варгаса,2002,88,800000,2816116,1.1447,6.795,44,en,71548
51927,Stevie,2002,145,,97000,0.1142,6.919,31,en,122449
12516,Сны Акиры Куросавы,1990,119,12000000,2970161,3.2074,7.705,523,ja,5026
1675,Американская ночь,1973,115,700000,850000,1.5981,7.8,633,fr,1650
62184,Глаз бога,1997,84,,,0.897,5.7,18,en,1462
17057,В укромном месте,1950,94,,,1.3856,7.598,637,en,2765
41938,Вещественное доказательство,1989,95,17000000,3560932,1.9429,5.071,57,en,4782
79615,Square Dance,1987,112,,225358,1.8108,4.5,22,en,40549
40718,Найти «Красную ведьму»,1948,106,,,1.2333,5.6,46,en,101709
42178,Зима приносит смерть,1979,97,,,2.4764,5.8,58,en,6385
203252,Феллини: Я великий лжец,2003,105,,,1.2188,6.1,26,it,1185691
6016,Хороший вор,2003,108,,,1.2892,6.072,138,en,17016
8409,Одиночка,2003,109,36000000,44350926,2.4242,6.09,932,en,37932
1817,Телефонная будка,2003,81,13000000,97837138,3.6689,6.858,3973,en,5572
284096,Cet amour-là,2001,100,,,0.6181,6.5,10,fr,37186
11299,Ковбой Бибоп (фильм),2001,114,,,3.0754,7.7,984,ja,56342
17995,Eddie Griffin: DysFunktional Family,2003,89,,,0.9825,6.2,10,en,21792
21052,Раскаяние,2003,100,7500000,723000,3.2663,6.1,114,en,9612
7294,Человек без прошлого,2002,97,,921,1.2823,7.423,407,fi,16767
9506,Управление гневом,2003,106,75000000,195745823,2.6678,6.2,3313,en,13426
14290,Завтра повезет больше,2002,101,250000,3800000,1.48,6.3,96,en,58189
24982,Призраки бездны: Титаник,2003,91,13000000,17040871,1.6585,6.9,223,en,2710
2662,Дом 1000 трупов,2003,89,7000000,17949758,2.7259,6.2,1696,en,16848
12093,Лиля навсегда,2002,109,2700000,1007747,1.8256,7.6,626,sv,11037
18941,Marion Bridge,2003,90,,,2.403,5.9,16,en,113290
42383,XX/XY,2002,91,,,1.0898,5.865,48,en,53477
11817,Пуленепробиваемый монах,2003,104,52000000,37713879,1.3428,5.509,969,en,70573
24621,В погоне за Папи,2003,80,,6126237,2.1775,6.76,125,en,1214860
13370,Могучий ветер,2003,91,6000000,18750246,0.9153,6.7,253,en,13524
8326,Клад,2003,117,20000000,71406573,3.0054,6.9,1482,en,12989
13411,Разыскиваются в Малибу,2003,86,15000000,34000000,1.8564,5.142,278,en,61175
11516,Птицы,2001,89,35866397,20217080,0.5909,7.6,191,fr,20030
10180,Мерцающие огни,2000,109,,,1.8383,7.127,229,da,1012
994,Соломенные псы,1971,118,2200000,3251794,1.7804,7.149,1020,en,7767
66918,Beginning of the End,1957,73,,,0.8699,3.757,37,en,101225
10514,Штамм Андромеда,1971,131,6500000,12376563,1.0782,7.043,744,en,1744
14237,Сканирование мозга,1994,92,,4352094,2.1694,6.17,274,en,38689
1714,451º по Фаренгейту,1966,113,1500000,2000000,1.299,7.1,1030,en,1650
14308,I Am Trying to Break Your Heart: A Film About Wilco,2002,92,,,1.022,7.6,14,en,76559
41461,Продавец льда грядет,1973,239,,,0.7649,5.9,29,en,13776
9930,Орлы юриспруденции,1986,116,40000000,93151591,2.449,6.0,224,en,8858
32083,Married to It,1991,112,14000000,2059832,1.2412,5.9,25,en,133259
107569,Воспоминания Обо Мне,1988,103,,,1.0347,5.1,18,en,31903
16651,Глаз бури,2001,113,7000000,4720371,0.8294,6.214,69,en,86164
57565,Частное торжество,1984,96,,,1.7201,6.389,63,en,22151
108553,"Братья-сестры, соперники-соперницы",1990,87,,,2.3798,5.147,58,en,1895
12661,Семейство Блюз под прикрытием,1993,90,,12416686,1.6447,6.0,165,en,18378
29355,Дикие кошки,1986,106,,26285544,2.815,6.3,201,en,12964
24961,Виз,1978,134,24000000,21049053,1.5234,6.049,278,en,39996
26866,Картуш,1962,114,,,2.648,6.363,190,fr,34613
31633,Привычка жениться,1991,116,26000000,12454768,2.0613,5.6,121,en,108217
20978,Мой отец - мой герой,1991,105,,,2.0376,5.64,136,fr,143491
47762,Сцены в магазине,1991,87,3000000,9563393,1.1545,5.1,76,en,47773
47329,Стелла,1990,109,,20240128,2.6148,5.7,36,en,150181
10743,Афера,2003,97,15000000,23014206,0.8351,6.3,467,en,15890
2832,Идентификация,2003,90,28000000,90259536,5.2307,7.174,4157,en,366
31459,Семейные ценности,2003,109,,,1.7084,6.0,76,en,64061
19153,The Real Cancun,2003,96,7500000,5345083,0.8848,3.907,27,en,1491995
31932,Город призраков,2002,116,17500000,1277187,1.3544,5.802,91,en,2876
38868,A Decade Under the Influence,2003,110,,34837,1.4615,7.939,41,en,34849
72996,Дом дураков,2002,104,2500000,157613,1.5194,5.8,49,ru,58728
15098,Маниакальный,2001,102,,,2.9439,6.9,113,en,77883
11458,Нужные люди,2002,100,20000000,5484302,1.2684,5.2,175,en,69696
16636,Spellbound,2002,97,,,3.1302,7.357,115,en,89576
18736,Лиззи Магуайр,2003,94,17000000,55534455,1.2108,6.3,1302,en,19228
36658,Люди Икс 2,2003,133,110000000,407711549,0.2288,7.032,10611,en,9032
46989,Синяя машина,2003,92,1000000,464000,1.7842,6.236,53,en,74638
20689,Танцующая наверху,2002,132,,5227348,1.2403,6.1,63,en,6949
13438,Заблудившийся в Ираке,2002,100,,,0.2483,6.9,12,ku,54607
15394,Одержимый,2003,104,10000000,1271244,2.4445,6.7,185,en,228797
10708,Дежурный папа,2003,89,60000000,164433867,3.4993,5.916,2194,en,52112
22016,Человек с поезда,2002,90,,7727906,1.4215,6.7,104,fr,37626
85472,Only the Strong Survive,2002,95,,57628,0.2175,6.5,4,en,115891
22958,Образ вещей,2003,96,,735992,0.9664,6.129,150,en,58689
15850,Поездка,2002,95,,306567,3.5204,6.105,43,en,146811
251053,Washington Heights,2002,89,210000,156021,0.8086,7.3,5,en,86378
10989,101 Рейкьявик,2000,88,,,2.6811,6.131,122,is,67813
1816,Кордебалет,1985,117,25000000,14202899,1.537,6.2,193,en,4786
42017,Абсолютные новички,1986,108,,,2.7434,5.4,66,en,22669
17667,Бит Стрит,1984,106,,,2.0754,6.852,92,en,60473
17464,Брейк-данс 2: Электрическое Бугало,1984,94,,,1.333,5.0,85,en,72543
15259,Брейк-данс,1984,90,1200000,38682707,2.8918,6.6,162,en,1027168
10515,Небесный замок Лапута,1986,125,3000000,5228752,5.8257,7.966,4495,ja,608
45069,Истерическая слепота,2002,99,,,3.0529,6.0,33,en,6495
117269,Lambada,1990,104,,4263112,2.1995,5.4,37,en,1027168
21024,Roadie,1980,106,4700000,4226370,0.3144,5.8,27,en,72427
42792,The Carpetbaggers,1964,150,,40000000,2.593,5.77,37,en,64114
43232,Герлз,1957,114,,,2.1325,6.375,56,en,14674
22201,Перестрелка в О.К. Коррал,1957,122,,11750000,1.4631,7.0,367,en,14520
11424,Высшее общество,1956,106,2800000,8200000,2.9817,6.8,249,en,69392
34857,Поцелуй меня Кэт,1953,109,1981000,3117000,1.0051,6.4,90,en,21506
604,Матрица: Перезагрузка,2003,138,150000000,738599701,6.3677,7.067,11565,en,9339
55616,Дракула: Страницы из дневника девственницы,2002,75,1596010,,0.2113,6.6,48,en,97579
10720,К чёрту любовь,2003,101,35000000,20298207,1.0057,6.1,759,en,59026
51230,Cinemania,2002,79,,,0.7733,6.8,50,en,107168
23423,Friends and Family,2001,87,,,0.7596,5.679,28,en,585280
1555,Испанка,2002,122,5300000,3897799,3.064,7.118,1190,fr,17520
33875,Покемон 5: Герои,2002,72,,27756381,3.252,6.7,371,ja,65429
310,Брюс Всемогущий,2003,97,80000000,484592874,6.1834,6.722,11177,en,4499
5146,Свадебная вечеринка,2003,98,40000000,26800000,1.6574,5.6,300,en,41549
30055,Gigantic (A Tale of Two Johns),2003,102,,,3.4796,8.2,9,en,946395
12544,Дыхание,2002,95,,,2.3296,6.6,115,it,20587
12,В поисках Немо,2003,96,94000000,940335536,11.6175,7.817,20080,en,7
9654,Ограбление по-итальянски,2003,110,60000000,176070171,4.2168,6.784,5812,en,37932
9902,Поворот не туда,2003,84,12600000,28650575,7.7933,6.4,2884,en,60243
2260,Захват Фридманов,2003,107,,4076990,1.8456,7.135,351,en,23287
61939,As Três Marias,2002,89,,,1.05,4.5,5,pt,130300
18385,和你在一起,2002,116,,,1.5978,6.9,61,zh,20640
584,Двойной форсаж,2003,101,76000000,236350661,0.9744,6.5,7884,en,6482
39125,Горечь любви,2003,104,,,1.0208,6.2,30,en,56201
1088,Оседлавший кита,2003,101,8000000,41400000,1.7888,7.057,430,en,15287
5921,Невада Смит,1966,139,,,1.8659,6.736,181,en,37360
47423,Рожденный вором,1991,103,,4303351,2.4122,6.8,168,cn,11401
49798,Regeneration,1997,114,,,0.2553,5.5,29,en,33405
43239,Шелковые чулки,1957,117,,,2.2398,6.7,59,en,29595
32140,Snowball Express,1972,93,,,3.2707,6.7,42,en,83413
14676,Человек по имени Лошадь,1970,114,,,1.8634,6.4,216,en,70262
78281,À vendre,1998,100,,,1.2408,4.9,17,fr,222216
21717,Большой Джейк,1971,110,4800000,7500000,2.2919,6.9,233,en,94096
29425,Безумцы,1973,103,275000,143784,2.3925,6.084,394,en,14999
28503,Безумие 13,1963,75,30000,47664,3.6093,5.511,187,en,1776
59950,Drôle de drame,1937,95,,,0.6056,6.9,65,fr,25161
5920,Ле-Ман,1971,106,7500000,,3.6783,6.8,257,en,19101
51391,Убийство воскресным утром,2001,111,,,0.1961,7.421,57,fr,937129
26593,Рио Лобо,1970,116,,,2.2934,6.5,275,en,11435
50285,Закат в Сиаме,1999,91,,,2.6853,5.846,13,en,15337
33564,Пловец,1968,95,,,0.8716,7.3,248,en,113799
43361,Белый шейх,1952,86,,,0.8616,7.2,282,it,4415
6646,Остров сокровищ,1950,96,,4419657,3.5135,6.6,224,en,51000
29514,Два злобных глаза,1990,120,9000000,,1.8286,6.137,313,en,14999
38720,Walk Don't Run,1966,114,,,1.3193,6.435,77,en,69392
147729,Животные — прекрасные люди,1974,92,,,0.9346,7.4,77,en,55668
38732,Излучина реки,1952,91,,3000000,1.641,6.9,195,en,40199
15462,Автомойка,1976,97,,,0.9172,5.9,119,en,77300
22386,Приходи в сентябре,1961,112,,14170000,2.4924,6.8,78,en,8482
43828,Дестри снова в седле,1939,94,,,0.721,7.163,181,en,19093
11145,Электрический всадник,1979,122,12500000,61801971,1.1083,6.1,159,en,2226
32328,Веселый Париж,1962,85,,,0.7899,6.6,64,en,100890
47715,Интервью,1987,112,,,2.5284,6.8,92,it,4415
29586,Король Крыса,1965,134,,,2.2435,7.1,76,en,31439
12629,Провод под током,1992,85,9000000,,1.7979,5.2,90,en,25735
111815,Мистер и миссис Бридж,1990,126,,,1.2657,6.0,75,en,54441
25381,Опасный перегон,1957,90,,,3.2716,6.4,74,en,116641
38800,Редкая Порода,1966,97,,,2.0425,6.1,74,en,51875
21027,Шинэндоа,1965,105,,17268889,3.1279,6.9,152,en,51875
37264,Разговор начистоту,1992,87,,21202099,2.345,6.0,74,en,121829
11890,Оскар,1991,109,35000000,23562716,2.6987,6.3,544,en,4610
36807,Шестой игрок,1997,107,,,1.5897,6.073,171,en,77121
18721,Далекий край,1954,97,,,1.3053,6.9,161,en,40199
37662,The Railway Children,1970,109,375000,,1.2383,6.7,95,en,30706
11916,Два мула для сестры Сары,1970,114,2500000,5050000,2.506,6.944,626,en,14773
14551,Винчестер 73,1950,92,,2250000,2.8587,7.289,379,en,40199
34759,Ziggy Stardust and the Spiders from Mars,1983,90,,,2.4526,7.3,51,en,21113
51426,Боевой клич,1955,149,,,1.6042,5.563,24,en,8823
42986,The Courtship of Eddie's Father,1963,120,,,1.0479,5.875,36,en,13980
26317,Человек с киноаппаратом,1929,68,,,1.5575,7.833,774,ru,95111
43490,Цель - Бирма,1945,142,,,1.7793,6.8,91,en,8823
40683,Операция «Пасифик»,1951,111,,,2.2182,6.0,53,en,30129
8092,Жизнь этого парня,1993,115,,4104962,2.6073,7.1,1042,en,30365
18200,Дом 13 по улице Мадлен,1947,95,,,1.236,6.0,37,en,37360
15925,Эскадрилья 633,1964,91,,,2.8344,6.1,67,en,101899
32087,Атака,1956,107,,,0.7018,6.8,133,en,18392
290,Бартон Финк,1991,117,9000000,6153939,2.2834,7.457,1797,en,1223
11463,Битва за Англию,1969,132,12000000,,1.646,6.9,333,en,9915
2470,Изящная эпоха,1992,109,,,3.2906,6.6,197,es,37526
42640,Большая слежка,1930,122,2000000,,1.5257,6.7,123,en,8823
44043,Плащ и кинжал,1946,106,,,1.2097,6.5,67,en,68
30462,Команчерос,1961,105,4260000,3500000,3.2479,6.7,204,en,4109
1403,Дуэль в Диабло,1966,104,,,1.6166,6.342,111,en,16888
10243,Полет Феникса,1965,142,5355000,,2.2766,7.2,350,en,18392
42541,С террасы,1960,149,,,1.0283,6.583,54,en,19457
37103,"Бог знает, мистер Аллисон",1957,107,,,1.508,6.9,132,en,6593
46059,Краденый камень,1972,101,4895000,3500000,1.4329,6.546,120,en,12804
40085,Долгое жаркое лето,1958,115,,,1.8902,7.056,214,en,18854
47684,Man of Aran,1934,76,,,1.1091,7.2,52,en,10092
2263,Музыкальная шкатулка,1989,124,,6263883,2.121,7.1,172,en,27436
6523,К северу от Аляски,1960,122,3500000,,2.2565,6.5,126,en,37360
2527,Пусть зверь умрет,1969,113,,,1.9155,7.4,155,fr,19069
18780,Потопить «Бисмарк»,1960,97,,,1.6897,6.8,111,en,10076
19728,Орден «Голубой Макс»,1966,156,5000000,,1.6025,6.8,112,en,6778
26205,The Desert Fox: The Story of Rommel,1951,88,,,1.5559,6.7,111,en,37360
3009,Процесс,1962,119,1300000,94243,3.303,7.411,536,en,40
6643,Непрощённая,1960,125,5000000,,2.2629,6.216,220,en,6593
18972,Непобежденные,1969,119,,,1.0493,6.2,125,en,51875
53380,Divine Trash,2000,97,,39842,2.2885,7.194,36,en,148000
14817,Отличный Гамбургер,1997,95,8500000,23712993,2.6897,6.129,554,en,53177
41426,Jubilee,1978,106,,,2.6217,5.877,77,en,86290
41791,Миссисипская масала,1991,118,8000000,7310000,3.2636,6.337,92,en,6495
49842,Набережная Орфевр,1947,108,,152961,1.3558,7.5,186,fr,2559
41670,Чужой среди нас,1992,110,,2960000,1.0438,5.51,99,en,39996
30708,Жестяная звезда,1973,103,,,1.5693,6.1,152,en,51875
38765,Чизам,1970,111,4000000,6000000,2.8853,6.7,199,en,51875
29627,Защита империи,1986,96,,750000,1.0799,6.4,39,en,21839
98984,Eat a Bowl of Tea,1989,102,,,1.1536,5.3,15,en,39819
36372,Улица полумесяца,1986,90,,,1.1446,5.07,57,en,129692
30529,Перемирие,1997,125,,,2.4683,6.1,76,it,87267
24073,Случайные потрясения,1990,103,,11359129,3.0132,5.6,49,en,18281
2071,Вдребезги,1991,98,22000000,11500000,1.7379,6.138,217,en,5231
43516,Песня Бернадетт,1943,156,2000000,,1.3523,7.0,122,en,37362
33638,Жизнь и времена судьи Роя Бина,1972,120,,,6.2628,6.438,169,en,6593
57476,Дух 76 года,1990,82,,,1.176,4.308,13,en,226326
32489,Весьма современная Милли,1967,152,,,1.5929,6.9,95,en,9577
48864,"Дом там, где сердце",1990,107,,,0.9689,6.1,46,en,19665
10152,Тупой и еще тупее тупого: Когда Гарри встретил Ллойда,2003,85,19000000,39267515,4.8624,4.155,876,en,58868
31246,От Джастина к Келли,2003,81,12000000,4922166,0.9136,3.19,105,en,64815
11375,Голливудские копы,2003,116,75000000,51142659,0.9174,5.2,676,en,4037
20694,Карапузы встречаются с Торнберри,2003,80,25000000,55443032,1.3883,6.3,316,en,86437
16311,Слово вора,2002,102,,,0.9715,5.4,49,en,80273
24985,Сердце моё,2004,96,7000000,,0.99,6.0,26,en,72467
18300,История любви,2002,91,,,3.2698,5.5,138,fr,1963
55735,Loco Love,2003,94,,,2.8572,5.0,8,en,292876
185465,Манито,2002,78,,,1.8183,5.8,8,en,151092
210728,No Turning Back,2002,101,,,0.164,7.3,3,en,1194410
39088,Олигарх,2002,128,,,1.4578,5.287,47,ru,126855
17813,Алекс и Эмма,2003,96,30000000,15368897,2.7787,5.215,209,en,3026
94996,On_Line,2002,97,,167544,2.2158,4.692,13,en,131770
42995,Эксперимент с ужасом,1962,123,,1400000,1.3302,7.1,130,en,1927
115665,Экстаз,1996,93,,,2.5837,5.7,18,es,932363
4708,Горит ли Париж?,1966,173,,,1.957,7.184,217,fr,9740
35068,Война Мерфи,1971,107,,,1.2276,6.1,86,en,12804
42511,Сиротки бури,1921,150,,,0.8776,6.774,93,en,100036
35669,Сатанинские обряды Дракулы,1973,88,,544476,1.4792,5.6,161,en,46997
49584,Чужая планета,1999,96,,,0.4406,4.545,11,en,142513
170,28 дней спустя,2002,113,8000000,85032676,6.3348,7.234,7990,en,2034
9471,Ангелы Чарли 2: Только вперёд,2003,103,120000000,259175788,3.9454,5.5,3184,en,36425
12800,Benzina,2002,84,,,2.0088,4.533,15,it,73656
44562,Эд и его покойная мамаша,1993,86,,,0.8488,5.4,48,en,196769
9581,Профессия киллер,2001,102,,181662,1.7982,6.8,153,cn,58052
117179,Немного безобидного секса,1999,98,,,0.2057,5.2,6,en,33341
15486,Банк,2001,104,,,3.412,5.6,40,en,75725
216,Страх съедает душу,1974,93,130000,186757,2.3307,7.741,436,de,2725
47676,Взрослая жизнь,1993,95,2500000,764083,1.1283,5.685,34,en,7406
45139,Иисус,1979,117,,,4.9014,8.306,242,en,130093
44736,Корабли викингов,1964,126,3000000,,0.7161,6.0,59,en,6603
18569,Созданы друг для друга,1939,92,,,0.9724,6.1,49,en,31497
113739,Ring of Terror,1961,71,,,0.5712,1.7,24,en,8429
52758,Живем один раз,1937,86,575,,0.9213,7.111,186,en,68
38171,Анастасия,1956,105,3520000,4300000,2.5949,6.8,182,en,37361
61225,Бэйб был только один,1992,115,,17530973,0.8978,5.6,162,en,133259
18886,Полет Нарушителя,1991,115,35000000,14587732,1.3443,5.7,130,en,8328
24109,Забавные приключения Дика и Джейн,1977,95,4500000,13600000,0.6392,6.5,72,en,16544
19957,Рыцари круглого стола,1953,115,,,1.7765,6.006,83,en,70862
42176,Главное событие,1979,112,,44800000,0.939,5.254,65,en,34611
39231,Любимый спорт мужчин,1964,120,,6000000,1.1395,6.9,138,en,11435
18722,Мистер Бейсбол,1992,108,,20000000,1.8985,5.8,137,en,64061
43039,Никогда в воскресенье,1960,91,151000,8000000,1.2409,6.8,69,el,14227
40634,Чокнутая,1987,116,25000000,,1.4889,6.3,119,en,18854
20645,Августовская рапсодия,1991,98,,,2.0489,7.2,144,ja,5026
33454,Скарамуш,1952,115,3005000,6746000,3.8486,7.026,96,en,21506
19753,Начинайте революцию без меня,1970,90,,,2.204,5.786,42,en,69946
48451,Странные супруги,1965,98,,,0.4697,5.9,22,en,50567
11482,Жилец,1976,125,,5100000,1.499,7.6,1195,en,3556
70912,Час свиньи,1993,112,,667,0.8491,6.051,39,en,67593
42492,Up the Sandbox,1972,97,2926000,3500000,0.7897,5.8,22,en,10930
6949,"В чем дело, док?",1972,94,4000000,66000000,1.264,7.4,428,en,39012
1927,Халк,2003,138,137000000,245360480,4.8194,5.576,6100,en,1614
10327,Блондинка в законе 2,2003,95,45000000,124914842,3.6233,5.714,1690,en,76247
14411,Синдбад: Легенда семи морей,2003,86,60000000,80767884,4.3692,6.995,2135,en,52870
296,Терминатор 3: Восстание машин,2003,109,200000000,435000000,4.9714,6.177,7007,en,7213
302,Бассейн,2003,102,7800000,22441323,2.1889,6.5,759,en,4387
22,Пираты Карибского моря: Проклятие Чёрной жемчужины,2003,143,140000000,655011224,14.4065,7.817,21637,en,1704
46993,Madame Satã,2002,105,,,2.9363,6.829,79,pt,55018
8698,Лига выдающихся джентльменов,2003,110,78000000,179265204,2.9698,6.0,4223,en,10808
554,Кукушка,2002,100,,,1.5041,7.0,115,ru,7588
