movie_id,genre_id
46717,18
46717,10749
63510,18
63510,35
63510,14
20465,27
35614,14
35614,16
35614,878
35614,10751
7219,27
35810,10749
35810,18
35810,35
18649,35
18649,9648
18649,10749
18646,10402
18646,35
18646,10749
17058,18
17058,80
13950,28
13950,12
13950,35
13950,80
13950,53
2135,878
2135,12
2135,28
15186,35
15186,10749
43997,35
43997,10749
31651,18
47869,18
47869,53
965,18
965,10749
33135,18
33135,53
33135,10749
10889,80
10889,18
10889,53
16149,35
16149,99
16149,10402
54287,28
54287,878
54287,53
25628,14
25628,12
65262,27
10935,18
10935,37
44004,28
44004,35
44004,18
22288,18
22288,10402
22288,10749
32030,35
32030,12
119617,35
29343,27
29343,878
39503,18
7988,53
7988,27
7988,9648
15310,18
15310,10402
15310,10749
17909,18
17909,35
17909,12
22130,27
26843,36
26843,10752
26843,18
27458,35
27458,18
14807,80
14807,53
14807,18
14729,37
14729,28
14729,80
14729,18
14729,36
46973,99
46973,18
8690,12
8690,27
39543,35
39543,18
39543,10749
39578,27
39578,35
3418,18
3418,878
30924,35
30924,27
14929,28
14929,27
14929,35
75552,12
75552,37
75552,18
18910,18
18910,53
18910,35
18910,9648
18910,27
24919,27
26200,28
26200,35
26200,80
26200,9648
24825,12
24825,28
24825,53
38147,14
38147,35
24032,14
24032,35
26179,35
26179,53
26179,80
26179,9648
26179,14
4499,35
4499,18
11333,14
11333,28
11333,35
11333,878
425,16
425,35
425,10751
425,12
1576,27
1576,28
1576,878
5851,28
5851,35
25014,18
25014,10749
25014,10752
15647,35
25110,18
25110,35
38880,99
1391,18
1391,10749
18172,10749
18172,18
24248,36
24248,18
24248,12
14605,35
14605,27
14605,9648
19797,35
19797,10749
17804,35
17804,37
31805,35
31805,10402
31805,12
31805,10749
13861,35
13861,10402
13861,10749
29021,12
29021,35
29021,10402
29021,10751
31812,12
31812,35
31812,10749
13006,878
13006,28
13006,80
13006,53
13006,27
28213,18
28213,10749
10627,18
42750,18
27930,18
27930,10402
27930,99
259557,18
259557,28
259557,12
28124,35
28124,10749
41034,35
41034,10749
11563,28
11563,35
15119,28
15119,12
55792,35
55792,878
12705,28
12705,35
11006,28
11006,12
11006,35
15120,28
15120,35
15120,80
40072,18
40072,10749
21629,35
21629,80
16026,35
2371,28
2371,18
2371,53
73134,18
73134,10749
36586,14
36586,27
36586,28
36586,53
6020,35
39541,18
39541,10751
39541,35
125764,18
125764,27
125764,9648
18292,18
29394,27
29394,53
112942,18
90974,12
90974,18
90974,14
29402,27
29402,9648
29396,53
29396,27
29396,18
15028,12
15028,10751
15028,878
15028,53
9275,35
9275,80
9275,18
9275,53
4547,80
4547,18
4547,53
14635,18
14635,10751
29135,14
29135,18
29135,27
1791,18
1791,10749
184835,35
41756,35
41756,10749
41756,18
35651,18
62956,35
116904,10749
22784,80
22784,18
40814,80
40814,18
40814,53
53426,28
53426,12
53426,80
53426,53
24585,35
24585,10749
17990,18
17990,35
17990,10402
17990,10749
129542,18
5678,35
5678,28
11560,18
11560,9648
11560,53
11560,80
11452,35
11452,10749
18435,10749
18435,35
18435,18
35944,35
35944,80
64310,18
64310,10749
25501,80
25501,18
25501,9648
26851,99
26851,36
17487,18
34276,12
34276,878
548,80
548,18
548,9648
11590,35
11590,18
1537,53
1537,18
12149,18
12149,53
12149,80
44373,18
44373,53
44373,9648
11812,10749
11812,35
35080,18
35080,9648
35080,53
35080,80
35080,36
441,18
441,35
8346,35
8346,18
8346,10749
14168,37
14168,18
14168,53
32617,28
32617,37
32617,12
31671,28
31671,12
31671,53
2565,35
2565,10749
307,18
307,10752
15482,35
15482,27
15482,878
45878,27
45878,35
6393,35
12154,35
11630,10751
11630,35
25133,35
25133,27
21970,14
21970,27
21970,53
11892,80
11892,18
11892,53
9334,28
9334,12
9334,14
9334,18
36093,18
36093,53
36093,10749
35694,18
10491,9648
10491,18
10491,53
10491,10749
10491,10752
70054,18
18323,18
18079,80
18079,53
18079,18
110989,12
110989,10751
110989,9648
110989,27
35337,35
35337,18
35337,10749
59199,18
11470,27
11470,878
16643,35
16643,18
16643,10749
1282,99
21220,28
21220,35
21220,9648
21220,53
52717,18
69324,18
69324,10749
11468,80
11468,18
11468,9648
11468,53
292917,18
19085,18
19085,27
19085,53
19085,80
73462,18
73462,12
73462,10749
26030,18
26030,28
26030,80
10164,35
10164,18
10164,80
42048,35
42048,18
42048,10749
62001,28
62001,18
62001,10749
62001,53
62001,12
62001,10752
28117,14
28117,35
28117,10749
40555,18
40555,10749
28384,35
28384,18
28384,10749
46691,18
46691,80
27094,18
26725,18
26725,14
26725,53
17168,18
17168,9648
17168,53
17168,27
48482,80
48482,18
48482,53
56179,18
56179,10752
56179,36
5203,18
5203,10749
13201,28
13201,80
13201,18
9689,35
9689,18
557,28
557,878
69850,18
69850,35
44768,14
44768,18
44768,35
44768,10749
1815,80
1815,9648
55106,35
55106,10749
28289,35
28289,10749
32037,28
32037,53
39154,27
39154,878
24767,12
24767,10751
24767,28
33796,12
33796,18
33796,36
32221,18
28466,18
28466,35
12227,28
12227,12
12227,18
12227,10751
43643,12
43643,10751
10985,35
2251,53
2251,18
2251,10749
2894,18
2894,36
2894,10749
2894,10752
20712,18
20712,35
11240,35
11240,18
11240,10749
46592,18
46592,10749
46592,10752
45186,28
45186,35
45186,80
45186,18
86483,28
86483,35
86483,80
5425,27
14117,35
14117,10402
14117,10749
14117,37
38360,18
38360,10749
38360,10752
29318,27
29318,9648
28907,10402
28907,37
28907,10749
28907,35
39771,28
39771,80
39771,10749
39771,18
245,18
245,35
245,10749
1894,12
1894,28
1894,878
4012,18
9026,35
9026,18
9026,36
9026,10749
42193,18
42193,36
42193,10752
15417,28
15417,35
15417,12
15417,10749
15417,18
11791,9648
11791,53
11791,27
28577,18
28577,80
13963,99
13963,10402
23102,10752
23102,36
23102,10749
1957,18
1957,53
320,53
320,80
320,18
9023,16
9023,12
9023,10751
9023,18
9023,37
9023,10749
27834,35
27834,18
17734,18
24010,35
24010,18
24010,10749
39435,37
24005,18
24005,53
44800,18
44800,80
24014,35
24014,10749
24008,35
24008,878
53229,18
1936,12
1936,37
4614,53
4614,28
4614,18
12277,28
12277,35
267345,18
267345,99
112991,18
15677,18
15677,10749
58455,37
36554,10752
36554,28
48216,18
48216,35
41165,18
13153,28
13153,53
13153,80
13153,18
811,12
811,878
811,18
43532,10402
43532,10749
163907,35
163907,37
7216,27
3132,28
3132,12
3132,35
3132,53
9583,35
9583,18
18408,35
18408,18
18408,9648
18408,53
13245,14
13245,18
2501,28
2501,18
2501,9648
2501,53
9637,9648
9637,12
9637,35
12100,10752
12100,28
16857,35
16857,18
52258,35
52258,18
10394,28
10394,18
10394,53
10394,80
27451,18
15813,28
15813,18
15813,10752
31591,37
31591,18
18905,35
18905,12
14774,35
4993,37
4993,9648
27052,18
34130,35
34130,37
34130,10749
38950,18
38950,28
38950,53
38950,80
38950,10749
17898,27
21635,53
21635,9648
27945,37
43139,35
30194,878
30194,53
10169,35
10169,80
27225,35
13909,18
13909,37
103299,18
103299,28
103299,53
103299,80
103299,9648
41805,80
41805,9648
35696,35
11544,16
11544,10751
11544,35
180,878
180,28
180,53
9555,12
9555,18
9555,36
57022,18
17710,16
17710,35
17710,10751
17710,12
17710,18
17710,53
2022,35
2022,10749
50035,35
50035,18
50035,10749
9719,35
9719,18
9719,10749
11982,10749
11982,35
11982,10751
27224,18
12251,28
12251,35
12251,80
12251,10749
12251,53
12251,18
88818,18
88818,35
88818,80
30114,12
30114,35
30114,37
70489,18
70489,10749
21972,10751
21972,35
21972,14
608,28
608,35
608,878
59387,16
59387,28
59387,10751
26290,18
17043,10751
17043,12
17043,35
17043,28
6278,12
6278,28
6278,14
4147,80
4147,18
4147,53
16664,18
16664,80
14651,35
14651,10749
96238,35
96238,10749
15096,878
15096,27
19731,35
19731,28
19731,80
19731,12
19731,10749
19731,53
20324,35
49370,18
49370,10749
14902,18
14902,36
42254,18
1842,12
1842,9648
1842,27
1842,53
2721,53
2721,80
2721,18
11442,27
11442,53
1364,18
1364,10749
8869,28
8869,35
8869,27
8869,53
8665,18
8665,36
8665,53
8665,9648
8665,10752
10996,10751
10996,12
10996,35
818,35
818,80
818,878
18357,12
18357,35
18357,10751
29047,99
45861,18
45861,35
39141,35
39141,18
39141,10749
33152,28
33152,35
33152,80
149445,80
149445,35
10309,18
6404,18
6404,27
19133,28
19133,35
43199,18
43199,10749
43199,10402
43915,28
43915,35
43915,18
24130,28
24130,12
24130,35
43445,18
36645,35
36645,80
36645,28
36645,53
5155,80
5155,18
5155,10749
23728,28
23728,35
23728,12
23728,878
3780,18
10786,12
10786,10749
8764,35
13908,35
13908,10751
13908,14
13908,12
2675,18
2675,53
2675,878
2675,9648
12308,35
12308,18
12308,10749
9488,10751
9488,28
9488,12
9488,35
9488,878
9962,18
9962,35
9962,10749
9573,53
9573,80
9573,28
9573,9648
7451,28
7451,12
7451,53
7451,80
7451,18
2750,35
2750,18
2750,10402
30586,10402
30586,99
61112,35
61112,18
61112,10749
92384,18
92384,53
92384,10749
43772,35
20337,35
20337,99
27062,18
27062,10749
34070,18
34070,35
6173,80
6173,18
6173,10749
6173,53
10305,53
10305,18
10305,9648
42337,18
42337,10749
18694,80
18694,18
18694,10402
18694,10749
74578,18
10081,28
10081,12
10081,80
10081,18
11484,878
11484,28
11692,28
11692,35
11692,878
9266,12
9266,10749
9266,18
3640,10749
3640,35
8653,18
8653,53
30072,18
30072,9648
30072,10749
9357,18
9357,53
12771,35
9296,878
9296,35
9296,18
9296,10749
15070,28
15070,18
15070,80
26942,35
26942,10749
206042,35
206042,10751
206042,10749
26895,18
26895,35
60608,18
146231,99
97447,10402
97447,18
11243,12
11243,14
11243,16
11243,35
11243,10751
19975,16
19975,12
19975,10751
10323,12
10323,14
10323,28
9595,28
9595,35
9595,10752
28319,27
28319,878
28319,28
46878,53
46878,878
46878,27
24750,12
24750,18
24750,35
24750,878
24750,53
31393,878
31393,27
24038,27
79783,12
79783,18
79783,35
79783,10751
9941,35
18639,37
39833,18
39833,37
39833,10402
39833,10749
32858,27
3127,27
3127,878
10859,28
10859,35
10859,10749
32825,18
10725,27
10725,53
9544,27
9544,53
9544,80
23967,35
57351,28
57351,53
57351,35
57351,80
57351,10749
26165,18
26165,36
26165,10749
31514,35
31514,10402
13571,18
26056,18
26056,53
13536,80
13536,18
13536,9648
20616,53
20616,9648
20616,10749
20616,18
96218,35
96218,10749
79319,27
79319,53
16806,35
16806,80
15516,27
15516,53
15516,80
15516,18
9299,27
9299,53
113369,99
10611,35
10611,18
12770,28
12770,35
12770,18
12770,80
4108,28
4108,80
4108,53
55903,18
55903,53
55903,80
46466,18
46466,10749
9685,35
9685,18
87481,18
16370,12
18913,35
18913,10749
14361,12
14361,35
41021,27
41021,878
41021,80
18943,35
18943,10751
18943,80
32685,35
32685,10751
32685,27
64079,10749
64079,18
64079,28
18477,27
18477,53
12262,27
12262,53
33506,35
33506,18
29515,18
29515,80
41582,35
41582,10751
50382,27
50382,35
42633,35
42633,53
26680,27
26680,878
26680,10752
34086,35
34086,10751
34086,878
11504,28
11504,35
11504,10751
11504,878
23470,28
23470,12
23470,35
23470,10751
977,10749
977,18
977,12
233,18
19049,18
19049,10751
19049,37
5506,35
5506,80
32961,35
32961,80
32568,35
32568,878
29698,18
22244,35
22244,27
22244,9648
19460,35
19460,18
19460,10749
575,18
575,53
10550,28
10550,12
10550,53
9034,35
9034,18
9093,28
9093,12
9093,18
9093,10749
9093,10752
9039,53
9039,80
1958,35
1958,53
1958,9648
23550,18
23550,10749
68569,18
68569,10752
318535,27
11013,10749
11013,18
11013,35
129,16
129,10751
129,14
54714,99
11529,35
11529,10749
10771,53
10771,28
10771,35
10771,878
38951,10749
38951,18
38951,35
55018,27
55018,53
44635,35
44635,10749
31005,10749
31005,18
72308,99
50123,28
50123,18
2110,18
2110,28
2110,35
15173,12
15173,16
15173,35
15173,10751
15173,10402
9533,80
9533,53
9533,27
38866,18
4107,18
4107,36
10575,18
10575,53
10575,10749
10575,80
47500,35
47500,10749
15720,18
15720,10749
9260,35
9260,80
21828,18
21828,10749
1682,18
1682,28
1682,878
39462,14
39462,878
39462,10751
18983,878
18983,27
41971,35
41971,18
41971,10749
33831,80
33831,18
24348,99
19140,18
19140,10751
82545,18
82545,10749
37606,18
37606,10749
34600,35
34600,10751
34600,12
11868,27
12921,35
12921,80
12921,878
19953,16
19953,10751
19953,35
19953,10752
53049,18
53049,10749
10772,28
10772,37
77079,37
77079,28
74899,18
74899,27
74899,53
120694,35
12719,28
12719,35
12719,80
25001,9648
25001,28
25001,35
25001,80
43438,18
3092,80
3092,53
3092,18
4989,53
4989,9648
4989,35
4989,28
15313,35
15313,53
12590,53
12590,27
12590,9648
37964,10749
37964,35
7501,80
7501,53
1809,18
1809,10749
1809,35
13768,18
13768,10751
13768,14
13768,10749
10994,18
1430,99
1430,18
19973,35
19973,99
40815,12
40815,28
40815,18
12600,12
12600,14
12600,16
12600,878
12600,10751
8051,10749
8051,18
8051,35
70443,10752
70443,18
70443,36
12779,35
12779,10749
146269,18
15992,18
15992,9648
15992,53
1613,53
1613,28
1613,35
1613,80
565,27
565,9648
14112,80
14112,18
41324,99
41324,36
15192,18
15192,10752
15192,36
49872,35
49872,10751
49872,14
21925,99
30309,35
30309,18
16646,18
16646,14
16646,36
37288,18
20861,18
12647,80
12477,16
12477,18
12477,10752
10285,27
10285,53
19403,28
19403,53
11009,10402
11009,18
10805,18
10805,10402
40064,27
17496,18
17496,10749
17496,37
40969,27
40969,53
76411,18
76411,10402
5917,37
5917,28
5917,18
31278,878
31278,28
33670,35
47942,28
47942,12
47942,18
47942,53
33076,35
44932,27
44932,878
15668,14
15668,878
15668,10749
30709,35
30709,18
19429,18
19429,10749
140413,35
140413,10749
21294,28
21294,80
21294,53
11340,28
11340,35
42142,18
11644,53
11644,9648
11644,80
33721,27
36133,35
36133,80
24124,27
34697,80
34697,18
8691,12
8691,27
53922,35
53922,18
66592,35
66592,9648
66592,53
25773,18
19123,35
19123,80
19123,12
26560,35
26560,10749
36220,35
36220,27
225,18
225,36
24274,27
24274,9648
33016,27
33016,53
26444,28
26444,12
26444,37
19114,10749
19114,18
17205,28
17205,80
17205,18
17205,53
24740,27
24740,9648
24740,53
10863,18
10863,53
31679,53
15900,99
15900,27
12237,27
12237,99
15901,99
15901,27
15902,99
15902,27
15904,99
15904,27
97251,99
97251,27
12579,18
12579,10749
85058,35
85058,18
23668,80
23668,18
23668,28
70971,18
70971,10749
70971,35
25113,35
25113,18
25113,10749
28893,28
28893,12
28893,27
28893,878
11646,10752
11646,36
11646,18
5062,80
5062,18
5062,53
24634,27
24634,18
24634,53
75963,35
75963,80
75963,10751
16124,12
16124,35
21764,35
21764,10749
22435,35
42149,27
42149,53
37936,27
37936,9648
73247,35
73247,10749
73247,10751
38255,18
46364,27
46364,878
27016,35
27016,18
27016,10402
35685,18
35685,10749
38665,28
38665,12
38665,37
265,18
265,10752
265,10749
2264,18
2264,10749
21874,878
21874,53
41394,16
41394,35
41394,10751
41394,80
41394,10402
41394,37
47957,27
47957,53
31407,35
16471,35
16471,878
16471,10749
63443,35
63443,18
63443,10749
22171,80
22171,53
22171,28
39874,27
39874,53
25468,18
19507,35
29072,27
75596,18
75596,10402
75596,35
42146,35
42146,18
17450,18
17450,10402
17450,10749
47886,27
47886,53
31646,27
14269,35
14269,18
41280,35
41280,10749
1672,28
1672,12
1672,53
35935,99
9645,27
9645,9648
9645,53
9012,28
9012,35
9012,99
13098,28
13098,80
13098,18
13440,53
13440,9648
12454,18
31668,28
31668,35
31668,18
31668,36
31668,10752
41645,18
41645,10749
1360,18
1360,10749
13441,35
13441,18
45767,18
45767,10751
45767,878
45767,14
14626,18
48155,80
48155,18
12208,12
12208,28
12208,35
11905,27
11905,14
39497,35
39497,18
1941,18
1941,10752
26685,35
31918,35
31918,10752
19662,35
19662,18
8427,28
8427,12
8427,35
8427,53
9021,14
9021,35
9021,10751
28988,18
28988,36
28988,10752
52735,18
52735,10749
13526,9648
13526,18
13526,53
9280,9648
9280,80
9280,53
65,18
65,10402
117520,99
117520,10402
10712,18
10712,10749
27204,35
27204,10749
152023,18
10167,80
10167,28
10167,53
672,12
672,14
16351,18
16351,10752
16351,36
542,18
542,10749
36584,18
36584,53
30192,99
30192,10402
33251,18
33251,10751
25466,28
25466,35
25466,878
25466,53
50677,18
2165,53
2165,28
2165,18
25037,10752
25037,18
25037,10749
25037,35
11617,37
24909,53
24909,18
24909,80
81530,18
81530,53
34341,35
34341,10749
18993,12
18993,878
53000,28
53000,53
53000,80
29229,14
29229,18
29229,53
11880,27
11880,28
11880,53
63435,18
63435,28
63435,53
63435,80
80849,18
80849,10752
80849,36
1377,35
1377,10749
11629,14
11629,27
11629,35
2528,10749
2528,18
2528,36
12716,12
12716,18
12717,12
12717,35
12717,18
12717,10749
13888,12
13888,18
48524,18
48524,10749
48524,35
10750,28
10750,12
10750,53
44247,27
44247,53
44247,9648
45226,12
45226,80
45226,53
96966,18
25566,18
25566,36
109962,18
13386,35
43089,9648
43089,53
43089,27
47888,18
47888,9648
47888,10749
47888,53
20472,35
20472,14
20472,27
9538,878
9538,27
14664,80
14664,18
14664,28
14664,53
27997,35
27997,10402
49934,35
49934,18
49934,10749
84735,35
9317,35
9317,878
12528,53
12528,28
47890,12
47890,9648
47890,53
69014,18
21515,35
21515,27
42371,35
42371,10749
26325,28
26325,12
26325,35
69169,53
69169,18
69169,27
31921,35
31921,10749
11524,80
11524,53
11524,18
109264,18
109264,10402
109264,99
32077,80
32077,18
326890,18
277724,35
36669,12
36669,28
36669,53
17187,18
10426,35
10426,18
32625,18
8198,10749
8198,53
8198,18
8198,10752
204372,18
204372,10749
64,18
64,10749
13376,16
13376,35
15074,28
15074,12
15074,53
2103,18
2103,878
2103,9648
9016,878
9016,12
9016,16
9016,10751
9016,14
16028,27
16028,53
27070,35
27070,27
5261,53
5261,18
5261,35
5261,28
5261,10749
15514,18
23303,35
20992,18
20992,80
66091,18
66091,10749
6007,35
6007,18
25239,27
25239,53
42453,12
42453,10751
42453,14
25284,53
25284,80
25284,10749
25284,18
125337,53
125337,10749
125337,80
7011,878
7011,14
7011,27
7011,12
35612,35
35612,18
10880,878
10880,53
13945,28
13945,12
13945,14
13945,27
14433,28
14433,18
14433,36
14433,10752
9932,35
9932,80
13369,80
13369,28
13369,18
2757,35
2757,80
2757,18
7299,28
7299,878
7299,53
48767,28
48767,80
48767,18
279784,18
279784,10749
32273,18
26356,18
26356,14
23990,18
4241,35
4241,18
4241,27
4241,53
37335,18
37335,10402
34113,10402
34113,99
22257,80
22257,35
22257,36
35343,35
35343,80
30142,99
17360,18
17360,10752
31695,18
76397,18
76397,10402
40952,27
40952,53
38849,878
38849,53
71524,12
71524,35
43279,10752
43279,28
29743,35
41760,35
41760,18
41760,10749
31665,37
31665,28
40219,27
40219,14
40219,878
45840,35
45840,10749
16363,35
22023,80
22023,18
171,35
171,10749
171,18
73116,9648
73116,18
73116,27
26639,35
26639,878
42124,99
25297,18
25297,10749
39274,28
39274,18
11564,28
11564,80
11564,18
11564,53
67772,18
4202,18
4202,36
17590,35
17590,80
17590,53
20787,878
20787,28
20787,12
20787,14
28940,35
28940,80
28940,27
13497,18
13497,10749
13497,35
13497,10402
11852,35
11852,14
7303,35
7303,18
7303,10749
201,878
201,28
201,12
201,53
2755,18
2755,35
33504,18
21868,18
65684,18
10856,28
10856,35
10856,18
10856,10749
10856,878
10856,53
99826,35
99826,18
18602,18
121,12
121,14
121,28
25838,18
25838,10752
1429,80
1429,18
13435,18
13435,36
13435,10749
3131,18
3131,36
3131,80
2642,10749
2642,35
14317,10751
14317,35
14317,12
14317,16
11022,80
11022,18
11022,9648
11022,53
24249,53
9491,53
2149,18
2149,53
2149,10749
20139,18
32074,28
32074,53
19067,18
19067,10752
53712,53
53712,18
53712,80
25848,12
14931,28
14931,80
14931,18
14931,53
11317,35
11317,10751
4032,35
4032,18
8392,14
8392,16
8392,10751
31804,35
31804,12
31804,10402
31804,878
81048,80
81048,53
12232,12
12232,14
12232,10749
11706,10752
11706,10749
11706,18
11706,36
61265,9648
61265,53
42569,35
25720,28
25720,53
26946,878
26946,27
16938,27
16938,9648
21143,878
21143,27
61578,18
61578,10749
20424,878
20424,27
4561,18
4435,28
4435,12
4435,18
4435,36
4435,10749
4435,10752
16993,18
18002,28
18002,35
18002,53
18002,80
21332,28
21332,12
21332,18
640,18
640,80
10599,35
10599,10751
10599,14
1574,35
1574,80
1574,18
590,18
13560,10752
13560,18
29339,12
29339,18
423,18
423,10752
28028,80
28028,18
41084,35
18773,27
18773,9648
18773,53
16225,28
16225,12
16225,16
16225,14
16225,878
28679,53
28679,80
28679,27
262,18
262,35
15395,35
15395,18
4912,35
4912,80
4912,18
4912,10749
4912,53
4912,36
107693,18
23626,35
23626,99
12090,10749
12090,35
44233,35
35172,18
36273,28
36273,80
36273,18
14390,35
14390,80
14390,18
41209,28
41209,18
41209,53
41209,80
9582,35
9582,10749
10628,28
10628,12
10628,35
10628,10751
10628,80
11078,28
11078,35
11078,80
77633,35
77633,18
598,18
598,80
27744,18
27744,10749
27744,35
15842,18
15842,10749
24711,18
24711,53
43886,10749
43886,18
11222,18
11222,53
11222,80
13199,80
13199,18
8073,80
8073,18
8073,35
26393,10749
26393,35
15278,35
15278,10402
1484,18
14667,18
14667,10749
47263,12
47263,35
47263,10402
18692,10402
18692,35
18692,10749
15734,35
15734,10402
15734,10749
34148,18
34148,10749
20813,35
20813,10749
53027,35
53027,10749
18894,10402
18894,35
18894,10749
26252,18
26252,80
26252,10749
24742,35
24742,10749
19415,18
19415,10749
19415,35
41927,35
41927,18
41927,10749
5968,35
5968,10749
10727,53
10727,27
9045,18
9045,36
9082,99
92348,99
80965,27
80965,53
14469,28
14469,18
14469,53
14469,80
55909,18
55909,10749
55909,35
20663,80
20663,9648
31916,12
31916,18
31916,53
61807,18
61807,10749
20639,35
20639,10751
7514,80
7514,18
7514,10402
42645,18
42645,10751
42645,35
29463,35
29463,18
29463,10402
42795,9648
42795,10751
42795,53
42795,10749
39349,18
39349,28
39349,53
39349,80
44164,18
12253,28
12253,18
9358,27
9358,9648
1647,28
1647,53
9027,35
9027,10749
9027,18
125945,10752
125945,18
21189,99
10894,18
10894,27
10894,35
28528,18
34783,35
34374,80
34374,9648
34374,53
12490,35
12490,53
26761,37
26761,18
26761,10749
35185,35
15802,18
39948,35
39948,80
8286,80
8286,18
8286,53
43028,18
43028,80
43028,53
65300,53
65300,18
65300,9648
65300,878
24129,18
4628,18
4628,53
4193,53
4193,80
4193,9648
4193,18
10724,878
10724,28
10724,12
10724,53
89571,18
89571,10749
32065,28
32065,12
32065,53
32065,18
11915,35
42136,37
28307,18
28307,53
37917,18
37917,10402
70011,878
70011,35
70011,18
37191,80
37191,53
37191,9648
210092,18
3028,35
3028,27
3028,878
29224,35
29224,80
81001,35
81001,14
81001,10749
8219,35
8219,18
8219,10749
27088,35
10150,14
10150,16
10150,10751
10150,12
20980,878
20980,35
20980,53
16407,28
16407,35
41913,18
41913,10749
30875,27
29450,35
29450,18
27380,12
27380,28
27380,878
8288,35
8288,10749
15600,18
15600,9648
15600,53
52083,35
124963,80
124963,18
124963,10752
11949,35
42134,18
79257,28
79257,12
79257,53
42130,10752
42130,18
42131,36
42131,35
42131,18
41291,18
41291,10749
84784,35
84784,27
84784,9648
23942,10749
23942,12
72340,35
72340,80
32692,18
32692,35
37997,18
27609,18
25872,10749
25872,12
25872,35
83562,35
83562,18
83562,10752
83562,10402
127,18
14645,35
27726,80
27726,27
27726,9648
42135,18
42135,80
21923,35
21923,99
1563,99
17132,10751
17132,35
59533,35
59533,10402
59533,10770
2262,18
52772,18
52772,10749
46925,18
46925,35
46925,10751
77073,18
76395,28
76395,18
37607,35
37607,18
30874,27
30874,80
30874,53
30874,9648
30363,18
49409,35
49409,18
49409,10402
32048,53
32048,18
32048,27
48139,18
30584,12
30584,14
48313,53
48249,35
48249,18
48249,10749
29702,27
29702,53
29702,9648
24830,28
24830,35
24830,53
30049,27
30049,878
9699,35
9699,80
9699,9648
48561,18
48561,10402
30789,27
30789,53
81346,18
81346,10749
11057,18
11057,36
47955,18
47955,27
47955,53
19322,28
19322,53
31661,35
31661,18
52556,18
52556,10749
38219,14
38219,878
38219,28
23943,35
26454,10749
26454,35
9919,35
9919,10749
6038,28
6038,12
6038,35
6038,37
9480,14
9480,28
14873,10751
14873,16
14873,12
13132,18
13132,10749
22707,99
18302,18
18302,36
1956,18
1956,12
1956,9648
12112,18
12112,10749
12112,53
50380,18
50380,53
212058,10749
212058,18
12139,10751
12139,35
118936,35
118936,10749
18587,80
18587,18
18587,53
24883,10751
24883,12
17264,10751
17264,12
3426,10749
3426,18
2984,35
2984,10749
33221,12
33221,18
33221,10751
33221,14
33221,37
59201,28
59201,18
59201,53
26172,28
26172,80
26172,53
26173,28
26173,80
33055,28
33055,53
33055,80
33364,18
33364,10749
33851,80
33851,18
33851,28
33851,53
31598,28
31598,53
31598,80
59401,10752
22233,35
22233,10749
4952,35
4952,10749
991,878
991,18
4911,80
4911,53
16072,18
16072,36
16072,10752
11615,18
11615,53
11615,80
11635,35
125806,53
77283,35
77283,18
77283,10749
35824,18
102,18
102,10749
14293,35
14293,18
14293,53
41820,18
41820,9648
41820,10749
41820,53
105024,99
10623,28
10623,80
10623,18
9613,18
9613,9648
9613,53
7015,80
7015,18
7015,10749
210938,35
42035,18
42035,35
21867,18
21867,10749
21867,36
49680,35
49680,18
49680,10749
6524,35
11244,14
11244,28
11244,35
11244,878
77233,18
77233,35
140071,18
21801,18
35139,80
35139,27
35139,878
35139,10749
35139,53
54845,28
54845,35
23834,28
23834,35
14633,18
10678,35
10678,18
9567,10752
9567,28
9567,18
979,18
979,53
979,80
13819,18
13819,10749
1591,18
24186,18
455,35
455,18
455,10749
10632,18
10632,28
10632,53
10632,80
10929,27
10929,18
10929,53
170400,35
170400,18
170400,9648
16229,18
16229,10749
12079,80
12079,18
12079,35
44081,18
36362,18
36362,36
4762,18
18535,18
18535,10402
18535,10749
23159,35
23159,18
23159,10749
27236,18
42459,18
43261,18
43261,10402
15347,12
15347,10751
15347,18
15347,36
44968,35
44968,10749
37258,18
37258,9648
37258,53
8996,36
8996,18
8996,10752
125413,18
17729,18
17729,10402
17729,10749
12157,35
12157,10749
12157,18
11571,12
11571,14
11571,10751
71142,28
71142,80
71142,18
71142,53
10293,18
10293,10749
10293,35
2671,27
2671,53
9669,27
9669,9648
9669,878
45129,80
45129,18
42618,35
42618,10402
42618,10749
42618,18
41164,18
66027,18
66027,10749
36211,18
9557,35
6171,18
6171,27
6171,878
6171,53
13691,16
13691,10751
11523,35
11523,10749
11523,18
114065,35
114065,10402
14675,35
14675,10749
2525,12
2525,36
2525,18
57447,9648
57447,53
57447,27
42695,18
49845,18
49845,10749
18992,28
18992,12
18992,18
18992,10751
18992,37
29912,18
29912,36
28881,28
28881,18
80243,35
80243,18
10782,28
10782,18
10782,9648
10782,53
10782,80
9341,878
9341,12
9341,53
9776,35
9776,18
10735,35
10735,10749
10735,18
10735,10751
16425,18
16425,10749
16425,53
25461,18
25461,10749
51927,99
51927,18
12516,14
12516,18
1675,35
1675,18
62184,18
62184,53
62184,80
62184,9648
17057,53
17057,18
17057,10749
17057,9648
41938,53
41938,80
79615,18
79615,10749
40718,12
40718,18
40718,36
42178,18
42178,9648
42178,53
42178,35
203252,99
6016,80
6016,18
6016,53
8409,28
8409,18
8409,80
1817,53
1817,80
284096,18
11299,28
11299,16
11299,878
17995,35
17995,99
21052,80
21052,18
7294,35
7294,18
7294,10749
9506,35
14290,80
14290,18
14290,10749
24982,99
2662,27
