movie_id,country_code
37498,HK
37498,US
38621,GB
38621,US
59138,US
28047,US
4175,GB
31667,US
13321,US
21734,US
31997,US
24197,US
11462,US
31995,GB
940,GB
2762,GB
12684,GB
2761,GB
8208,GB
52907,GB
15007,GB
36049,GB
52748,GB
75793,GB
47695,GB
31930,GB
20213,GB
543,GB
36054,GB
35832,GB
52782,GB
36055,GB
36056,GB
2760,GB
64398,DE
64398,GB
10220,US
431,CA
31641,US
223318,UNK
69848,US
69848,MX
69848,ES
22796,US
22256,US
37550,IT
37916,IT
21873,US
21500,US
84116,US
12626,US
37818,UNK
3525,US
129628,US
2321,US
2028,US
16384,US
91217,US
77314,GB
77314,US
10699,US
11597,US
218624,UNK
47947,US
48311,US
44772,US
14347,US
41090,US
18282,US
18169,US
11082,US
5971,US
11933,US
20096,US
30815,US
881,US
4478,US
22318,US
53113,US
2109,US
122289,AU
24746,US
72987,GB
72987,US
193103,UNK
8195,GB
8195,US
9877,US
26618,DE
26618,GB
26618,US
21132,CA
21132,US
11855,US
24016,IT
24016,GB
14785,IN
14785,GB
14794,GB
14794,US
3486,GB
3486,US
11071,US
1091,US
10403,US
11337,US
162,US
25723,US
73351,US
8916,US
28134,UNK
9429,US
12159,US
27791,US
43106,GB
30197,US
10156,US
10377,US
3121,US
4975,GB
4975,FR
4975,JP
37532,US
9713,US
134368,US
85837,US
1039,AT
9821,US
4437,US
1890,US
1955,US
39437,US
11932,US
6435,US
108316,UNK
10683,US
63709,US
9445,FR
9445,US
2657,US
9425,US
9425,GB
32326,US
637,IT
8675,US
8675,JP
125762,CA
125762,GB
125762,US
20701,US
9945,US
73,US
18603,US
46889,US
12888,US
3033,GB
3033,US
9882,US
10663,US
4518,GB
4518,US
1808,GB
1808,US
3600,US
17037,CA
17037,US
297,US
5332,IE
5332,GB
21589,CA
8336,US
11893,US
123056,UNK
12223,US
32081,US
14924,GB
10002,GB
41817,US
19426,IT
19426,FR
12560,US
9798,GB
9798,US
14444,US
9487,US
9466,US
666,BR
666,FR
2042,US
10162,FR
10162,GB
309,DK
309,SE
692,US
24018,US
1678,JP
39256,US
39256,JP
1680,JP
244,US
10730,US
31947,US
8130,US
11532,GB
11532,US
9749,US
14628,US
9626,US
13698,US
10466,US
707,GB
707,US
11954,GB
9336,US
10157,US
12118,US
10587,US
11825,US
11895,US
9447,AU
9447,US
12257,US
37536,US
10029,US
27104,ES
27104,IT
27104,TR
11252,US
8545,GB
10223,US
10223,GB
10223,FR
10223,JP
10223,DE
9745,US
9745,GB
200,US
9837,US
11545,US
1934,US
110643,US
11881,US
13764,US
13764,GB
13764,NL
24951,CA
24951,US
8879,US
1369,US
1369,MX
1369,AN
1368,US
1368,AN
1370,US
10303,US
9326,US
9326,MX
10328,US
11285,US
1367,US
1371,US
1374,US
1375,US
15196,US
11904,US
215875,US
15596,US
13818,US
29968,US
44326,US
1885,US
8856,US
10495,US
5825,US
9489,US
16885,IE
16885,GB
76857,GB
8741,US
9276,US
9822,US
39314,US
10312,US
9441,US
9422,US
125582,US
24525,US
10368,GB
10368,IT
11365,DE
11365,JP
11365,GB
140897,US
31662,US
31662,JP
31662,CA
36136,US
1363,GB
1363,US
46992,GB
825,US
825,GB
22913,GB
15556,US
28902,IE
28902,GB
28902,US
14709,US
9423,US
9423,GB
9423,DE
9423,JP
9423,FR
14443,US
10658,US
6917,CA
6917,US
40729,CA
24086,US
11815,US
9426,CA
9426,US
10344,CA
10344,US
15698,US
2620,US
30497,US
16337,US
25018,US
16780,US
12151,US
25438,US
33278,US
274253,US
192,FR
192,DE
192,IT
10945,US
10013,US
9671,AU
9396,AU
11038,US
12278,US
11873,US
18588,US
10015,US
12715,US
8388,US
45712,US
6187,FR
8129,GB
8129,DE
8129,ES
8129,FR
8129,IT
1618,GB
1618,US
10722,IT
10722,ES
296543,US
10314,US
125548,US
47139,US
11167,GB
170187,FR
170187,ES
170187,GB
2112,US
16172,US
111794,US
9524,AT
9524,DE
20595,US
16306,XC
16306,FR
11622,US
10207,US
9849,US
82865,US
18892,US
13466,US
1542,US
43978,IR
43978,FR
43978,NL
15256,US
8224,DE
8224,US
18417,US
12479,US
15031,US
15209,US
26425,FR
26425,US
1847,US
42113,JP
8913,US
10906,US
25748,US
25749,US
8769,US
14742,US
15856,US
10671,US
27932,US
7227,US
10670,US
5919,US
33518,US
40160,US
2362,US
10803,US
871,US
1685,US
1705,US
1688,US
1687,US
166680,US
11123,US
29723,US
31638,US
113286,US
9535,US
9455,US
796,US
100,GB
100,US
47501,US
77936,BE
77936,FR
77936,LU
84586,US
30943,US
107946,US
7341,US
10350,LU
10350,US
11772,GB
9540,CA
9540,US
31503,US
11773,GB
11773,US
30202,GB
22345,US
53685,US
1567,FR
1641,US
47288,US
10212,CZ
10212,MX
10212,GB
10212,US
10354,US
11526,FR
11526,DE
8583,US
123728,US
16520,US
16508,US
11374,US
16379,US
125123,GB
28029,US
603,US
4951,US
65749,AR
65749,ES
8970,US
9840,FR
186705,FR
30950,FR
30950,ES
30950,GB
70687,US
11660,GB
11660,US
9430,US
11355,US
18764,HK
9465,US
27455,US
1414,ES
49981,DE
49981,US
6522,US
114719,US
10209,FR
10209,GB
25512,FR
143299,US
22826,IT
22826,FR
1902,ES
1902,FR
1902,IT
445590,DE
445590,PL
445590,FR
6396,US
39964,US
12596,DE
12596,US
9451,US
1946,CA
1946,GB
1946,FR
89522,AU
42230,HK
139445,CA
74140,UNK
1844,GB
1844,US
6552,US
24584,GB
213985,NZ
213985,US
25471,CN
25471,HK
4154,US
4154,VN
28519,GB
28519,US
3309,US
18462,US
28941,US
18252,US
8592,US
564,US
13852,AU
140519,US
25232,CA
25232,IE
33194,CN
33194,HK
33194,US
33194,TW
10210,IT
10210,US
10210,GB
53862,US
17962,JP
9460,HK
4927,US
122190,DE
122190,GB
122190,US
1893,US
31342,US
44297,IT
44297,GB
95627,US
8785,PL
15849,US
18990,GB
29242,US
29243,US
31498,US
29239,US
15660,US
1924,GB
1924,US
8536,GB
8536,US
9531,US
11411,GB
11411,US
138,US
30793,US
3103,US
3035,US
3077,US
3074,US
3076,US
3079,GB
32023,US
13666,US
29794,GB
29794,US
9077,US
36685,GB
36685,US
43391,US
30168,US
10785,US
19483,US
8974,US
29959,US
11549,US
18158,US
27625,US
41516,US
17918,US
37305,US
18784,US
509,GB
509,US
1090,US
24858,FR
24858,DE
24858,GR
24858,IT
15059,GB
15059,US
55912,ES
55912,US
55912,GB
55912,FR
55912,DE
12117,US
11779,DE
11779,US
11779,GB
11779,FR
11779,CU
41730,US
84198,US
100568,UNK
13533,US
62676,US
817,US
265966,US
265966,CA
91598,BE
91598,FR
91598,IT
14283,AT
14283,CA
14283,CN
14283,HK
14283,IT
14283,GB
14283,US
37135,US
2275,DE
2275,US
68426,US
24137,FR
24137,GB
24137,US
10376,IT
104,DE
15800,US
9032,US
13821,AU
9421,FR
55955,FR
55955,GB
67067,AU
67067,US
6488,US
9473,US
8487,US
8487,CA
10279,US
125263,UNK
2767,FR
78568,FR
2105,US
1073,US
10239,FR
10208,US
2667,US
48958,GB
48958,US
345,GB
345,US
9825,US
16158,US
133575,US
620,US
2978,US
10490,US
11618,US
332,US
1812,US
8914,AU
8914,US
9824,US
4806,US
33430,US
247,US
10056,US
967,US
802,GB
802,US
3175,GB
3175,US
147,FR
1628,FR
21185,US
11120,US
10136,US
32060,US
48686,US
48259,US
873,US
48660,US
26789,US
3934,FR
108312,US
198469,IT
198469,NL
198469,US
11416,GB
11416,IT
10776,US
24452,US
9710,US
9710,IL
31924,US
30890,US
24081,US
20242,US
39074,US
66194,US
2115,US
23599,US
3526,US
41166,GB
41166,US
16406,US
16406,CA
197239,UNK
10386,US
745,US
913,US
912,US
12229,GB
67323,US
91076,ES
91076,US
91076,JP
89861,GB
89861,IN
19457,US
11353,US
17707,US
9781,US
102489,FR
102489,ES
18212,CA
13817,AU
126996,IT
38715,US
48781,US
48781,CA
48781,DE
12185,US
29056,US
26857,US
28501,US
29030,GB
29030,US
25319,US
25319,GB
29074,US
24103,GB
10552,NL
10552,US
9267,GB
9267,US
10766,US
10768,US
813,US
2665,US
9406,FR
9406,DE
9406,LU
9406,NL
9406,GB
9406,US
11418,US
11153,US
14170,US
2280,US
11077,US
28597,US
22611,JP
22611,US
39780,AU
39780,GB
39780,US
10396,US
9944,US
850,US
10154,GB
10154,US
10342,US
10366,US
9349,US
15122,US
10494,JP
126152,US
22314,US
51679,US
35813,US
11037,CA
11037,IL
11037,US
11955,CA
11955,IL
2038,GB
2038,US
28737,CA
11963,US
141489,UNK
53761,US
9096,US
91893,DE
113273,US
103793,UNK
1911,US
2900,US
17709,US
37718,US
47144,FR
47144,GR
47144,MK
47144,TR
47144,YU
104896,US
30964,FR
30964,GB
30964,US
52366,FR
6373,GB
2162,US
14578,US
40694,GB
4338,US
49184,LB
49184,BE
49184,FR
49184,NO
10307,US
11601,US
18621,US
1075,FR
1075,DE
1075,CS
21719,US
40879,FR
40879,US
47951,JP
43832,US
47697,IT
47697,US
47697,MA
49792,US
77064,US
26522,US
23761,US
24097,US
42114,US
28295,US
12105,GB
12105,US
14,US
24128,US
11001,US
10390,US
9453,IT
9453,US
704,GB
35122,GB
35122,US
142132,GB
142132,US
24153,US
11797,US
18086,US
124475,FR
17887,US
10669,US
11527,GB
11527,US
42848,US
42848,IE
40867,US
1049,FR
1049,US
28032,US
28032,IE
11326,GB
28377,US
10975,HK
10975,CN
10974,HK
10974,YU
10974,AT
10398,DE
10398,US
2290,FR
2290,HU
2290,US
24071,US
62994,CA
62994,US
60994,US
16112,US
32305,BE
32305,DE
32305,US
14429,US
15198,CA
15198,US
6415,US
24066,US
21430,US
10381,GB
26338,FR
42486,US
60285,US
5622,FR
5622,IT
10349,US
42518,US
29787,US
9638,US
10576,US
12662,US
61369,US
11712,JP
12618,DE
12618,US
13824,US
226,US
288772,UNK
55107,PT
55107,FR
69851,ES
10388,US
17198,US
44857,US
9346,US
861,US
14412,US
9377,US
11541,AU
11541,US
2457,FR
11901,US
4929,US
85325,US
11230,HK
8416,DE
8416,FR
8416,IT
11054,US
851,GB
24453,US
18254,US
56235,UNK
20123,IT
20123,GB
20123,YU
16642,US
2593,FR
42020,ES
3086,US
16305,US
32255,US
48797,AR
19997,US
3767,US
17352,US
535,US
2731,FR
2731,VN
2731,MY
1654,GB
1654,US
31043,US
14831,GB
658,GB
657,GB
646,GB
5689,US
391,DE
391,IT
391,ES
8052,US
772,US
65448,US
65452,US
31650,US
73575,US
302579,US
550,DE
550,US
97537,CA
97537,FR
97537,IT
97537,GB
97537,US
12220,US
1610,GB
53151,US
42881,US
29064,US
404,US
404,GB
404,FR
42196,US
36819,GB
42726,FR
9343,DE
9343,PE
16858,US
42006,CN
11562,US
10496,US
16162,US
8649,US
31306,US
10563,US
10563,AU
14484,US
214735,US
94857,GB
32043,US
15247,GB
29251,US
5548,US
5549,US
856,US
38772,US
699,GB
709,MX
709,GB
709,US
253,GB
13511,IE
13511,GB
660,GB
46798,US
11377,US
26149,US
492,US
108346,GB
108346,US
98480,US
128,JP
46286,US
8672,DE
8672,GB
8056,BE
8056,IL
8056,NL
8056,RO
8056,FR
2020,US
9481,US
9008,US
14242,US
16129,CA
16129,FR
104103,FR
104103,GB
11489,BE
11489,FR
28145,US
51371,US
18111,US
31361,US
11223,US
16281,US
16288,US
1694,US
476,US
37094,US
37094,FR
13555,US
961,US
73969,US
24831,US
64963,US
85160,US
25560,IT
25560,US
21610,US
11878,JP
11510,US
11234,US
957,US
11886,US
37853,US
62204,CA
62204,FR
11040,US
21849,US
1621,US
14035,CA
40771,US
40772,CA
40773,US
11498,US
11790,GB
29371,US
276635,GB
47941,US
29048,GB
19052,US
21349,US
1832,US
10047,FR
10228,JP
47692,CA
47692,GB
18561,US
144953,US
37426,US
51787,US
11663,IE
11663,GB
11663,US
13485,US
9289,US
9264,US
18222,US
124853,UNK
11165,JP
11165,US
4203,ES
24226,US
88875,US
11379,US
29154,US
2039,US
77915,US
11943,US
11481,GB
2690,US
20565,GB
27141,US
10399,GB
90762,MK
2668,US
36643,GB
99,ES
99,FR
159569,US
159569,DE
77010,FR
25898,US
9647,US
11787,US
5156,IT
24276,US
11953,JP
11953,US
44662,JP
29005,US
26371,GB
26371,US
596,US
52470,US
20334,US
11393,US
31121,US
293,GB
293,US
10998,US
12235,US
36094,US
9013,US
11005,US
59820,US
2924,US
177,US
38557,US
42087,US
13681,US
34760,US
9946,US
863,US
31582,US
125520,US
22267,US
55123,US
5486,IT
10411,US
41462,US
1718,US
28604,US
15506,IE
20024,US
78256,GB
78256,US
13787,AU
54933,US
9684,US
9586,US
41638,US
70801,US
33015,US
777,FR
21887,US
5652,US
19664,US
19664,GB
32331,US
76083,US
32628,US
32669,US
18161,US
31681,US
33666,US
32274,US
10402,US
497,US
1715,US
35118,DE
35118,US
42739,IT
42739,GB
26162,US
25188,US
15515,US
75888,US
1439,US
2277,DE
2277,US
10137,DE
10137,US
10387,CN
10387,FR
10387,JP
49948,US
334,US
30237,GB
30237,US
50116,FR
50116,GB
50116,US
46435,GB
46435,US
94260,UNK
22213,US
47070,US
36492,US
624,US
26578,GB
26578,US
415072,US
43103,GB
43194,IT
9563,US
1850,US
926,US
1213,US
10471,US
10400,US
10397,IE
10397,GB
10397,US
20761,US
12524,GB
12524,IT
12524,US
28216,GB
28216,US
36773,US
30814,US
10219,US
3558,US
104878,UNK
41276,UNK
17908,US
10384,US
125317,UNK
48233,IN
581335,UNK
10236,US
71067,US
632,US
11851,US
5924,US
33734,US
14886,US
26617,US
11900,DE
10493,AU
16241,GB
16241,US
27632,IT
22160,US
4460,US
9644,US
43455,US
13342,US
35119,AU
35119,US
21256,US
14919,US
14040,US
75641,GB
17343,DE
17343,ES
22692,US
47620,US
2990,US
38775,US
10831,GB
21193,IT
21193,FR
33078,NL
33078,GB
16672,JP
10472,US
123277,US
79474,ES
97805,US
53714,GB
21489,DE
21489,GB
51392,US
32600,US
110479,GB
299121,US
13005,US
65134,US
121738,UNK
18681,AU
18681,CA
18681,GB
75531,US
75531,GB
75531,DE
75531,JP
20468,UNK
14521,AU
14521,BT
46835,CA
46835,FR
46835,MX
46835,ES
46835,US
10406,US
14741,US
32015,CU
32015,SU
1883,US
1883,AN
2005,US
6279,US
11087,US
7305,US
24735,US
9475,US
8872,US
8873,US
11287,US
9869,US
619,US
9374,US
11259,US
8293,JP
8293,GB
8293,US
11068,US
1923,US
10158,US
10206,US
11782,HK
10086,BE
9367,US
9876,US
10326,US
16562,US
9609,US
12143,US
4234,US
9605,US
8374,CA
8374,US
29076,US
80471,ES
49477,DE
121940,US
28156,US
113096,UNK
106837,GB
24349,US
27841,US
1907,GB
15489,DE
15489,US
15655,US
68546,FR
68546,GB
68546,US
36210,CN
36210,HK
36210,US
279444,US
77908,US
22342,US
96484,CA
96484,US
30062,US
62463,GB
25934,GB
101383,UNK
14181,US
10385,US
2787,US
2069,US
61416,GB
79515,US
14839,US
42186,US
28978,US
901,US
25010,US
36208,US
10098,US
18264,US
291861,US
33374,US
43368,US
127602,GB
2155,US
11004,DE
11004,JP
11004,GB
11004,US
25212,FR
25212,US
36048,US
139,DK
139,SE
210307,US
47816,US
20682,US
25166,US
1831,US
10416,US
14271,US
4816,FR
4816,DE
4816,JP
4816,US
19958,AU
28569,US
2193,US
64871,US
54575,US
11016,US
23020,US
54195,GB
139058,GB
20423,US
10839,DE
10839,GB
36489,US
24481,US
11296,US
61651,US
28172,US
57855,UNK
28180,US
14280,US
72086,DK
72086,SE
149687,US
29478,US
28177,US
64166,US
73642,IE
73642,GB
2067,US
622,ES
622,FR
110666,UNK
28463,BG
28463,FR
28463,RU
28463,ES
12186,US
20283,US
5693,US
5693,GB
287,US
968,US
838,US
16958,US
3114,US
31938,US
12501,US
22650,FR
22650,IT
31618,US
42232,US
15873,US
26928,US
68427,US
25392,US
67455,FR
22178,US
48213,FR
48213,DE
48213,PL
48213,GB
35412,US
35412,AU
43463,US
59939,US
159727,GB
244151,GB
8333,US
19259,US
820,US
820,FR
11718,US
8989,US
8989,BE
32031,US
58048,GB
26827,US
11157,US
28370,US
918,US
61178,US
11176,GB
11176,US
14900,GB
14900,US
11899,US
36536,US
18890,US
19736,US
123047,GB
123047,US
24575,GB
16535,US
10971,GB
23928,GB
31336,FR
31336,BE
31336,CH
462,US
9532,US
117259,AU
117259,US
78231,GB
2383,FR
2383,US
25503,US
53879,US
1396,SU
11570,US
1541,GB
1541,US
150043,US
17443,US
8469,US
27995,US
36739,US
925,US
41823,US
1713,US
26170,US
30547,US
54825,GB
13939,US
14373,US
24873,US
26263,US
34746,CA
34746,US
996,US
9079,US
1496,US
1498,HK
1498,US
1497,HK
1497,US
1499,US
1499,HK
1880,US
33762,US
103960,FI
103960,US
11690,US
11690,HK
29143,US
35292,US
36652,US
801,US
104301,US
11520,US
1879,US
2085,US
13539,US
16222,US
109479,US
17078,IR
37722,CA
37722,US
75892,ES
75892,US
33516,GB
99008,US
9960,GB
3082,US
49338,CA
49338,US
52961,US
12187,US
24748,US
990,US
1908,US
9764,JP
9764,SU
840,GB
840,US
39890,GB
42237,FR
42237,CH
26689,US
25673,US
2291,US
13531,US
16620,US
526,US
13346,US
243,GB
243,US
10501,US
11478,US
96167,IT
24212,GB
6644,US
41038,US
879,US
32613,ES
32613,GB
39406,US
85689,US
31624,IT
17529,US
40841,US
118098,GB
1793,US
11327,GB
11327,US
1700,US
54087,UNK
34322,US
41659,US
593,SU
10774,US
10083,US
29786,US
11356,US
10747,US
38809,US
10559,US
20697,US
2621,US
10479,US
10479,DE
125709,UNK
49721,FR
49721,AU
2006,US
184885,US
46625,DE
46625,US
46625,FR
17339,GB
17339,US
26879,US
11305,JP
11305,US
48211,FR
48211,IT
28975,IE
28975,GB
28975,US
13665,US
12309,US
1552,US
106,US
10333,US
11027,DE
11027,US
61560,FR
61560,IT
61560,CH
123757,US
27197,JP
10468,US
1359,CA
1359,US
4967,US
31776,DE
31776,GB
31776,US
10557,GB
27745,GB
27745,US
19214,US
46686,JM
71402,US
13776,US
26291,US
10784,DE
10784,US
10242,US
27857,GB
16347,US
4825,US
11654,GB
10518,US
11977,US
18041,US
14736,US
3536,US
3536,FR
1443,US
10424,US
80677,IT
80677,FR
28971,US
49096,JP
49096,FR
310431,US
40562,US
9456,DE
9456,US
889,US
10564,US
15723,US
19600,BR
19600,US
125537,US
452,DK
452,FR
452,DE
452,NL
68170,GB
36234,US
39283,US
65460,US
55667,US
31978,US
12476,US
5241,US
98,GB
98,US
21311,US
47724,GB
47724,US
11129,GB
11129,IE
94214,US
117781,FR
117781,PT
1058,US
37112,US
42159,US
16395,IT
50627,US
5608,DE
5608,YU
38925,US
13105,US
22501,FR
22501,DE
22501,HU
22501,CH
22501,GB
5491,US
10560,US
19489,US
19419,US
23531,US
10688,US
17889,US
18228,US
80351,US
18642,US
205054,US
39391,US
18644,US
31516,US
45827,US
5683,US
113279,US
2094,US
14906,US
16176,GB
52770,US
12518,US
10567,US
10642,US
9285,US
10569,US
21879,US
98502,US
21484,FR
21484,DE
24918,US
955,US
8584,US
8584,HK
47295,US
11332,DE
11332,GB
11332,LU
11332,NL
16093,US
29372,US
962,US
5483,DE
5483,IT
5483,ES
21060,US
30588,US
668,GB
23518,US
691,GB
31353,FR
44018,FR
698,FR
698,GB
698,US
682,GB
28973,GB
28973,US
28974,US
40685,US
22994,US
40639,US
499,FR
499,IT
9600,DE
9600,US
120077,US
38006,GB
2768,US
42002,ES
40365,ES
24920,IT
21,US
10911,GB
10911,US
10102,FR
10102,IT
30308,US
38688,GB
26912,GB
26278,GB
26956,US
26957,US
26958,US
26959,US
26960,RO
26960,US
80287,US
6003,IT
6003,GB
6003,US
23939,US
46614,US
11072,US
23069,US
21299,US
38802,US
13368,US
985,US
14002,US
541,US
21137,US
36724,US
938,DE
938,IT
938,ES
10648,US
11368,US
10875,US
2075,US
1551,US
22500,FR
10246,CA
10246,US
19698,CA
19698,US
23919,CA
23919,US
18835,US
26554,US
15239,US
28165,US
28169,US
15762,US
169,US
865,US
9663,US
26889,US
10128,US
9659,AU
8810,AU
9355,AU
1727,US
635,GB
635,US
10068,US
11495,US
11428,US
10117,US
35936,ZA
35936,GB
35936,US
35936,FR
25562,US
51763,US
73079,US
38921,CA
38921,US
35463,JP
35463,US
9679,US
24587,US
51333,FR
51333,DE
51333,GB
51333,US
17771,AT
17771,CA
17771,DE
17771,HU
31610,US
31610,DE
60005,FR
10264,FR
10264,GB
10264,US
31657,US
29204,US
17814,US
11879,US
21128,US
482,US
592,US
31593,US
12611,US
14328,US
32047,US
9040,US
25364,US
43002,US
5121,US
195,US
6978,US
3133,US
643,SU
10571,US
479,DE
479,US
7450,US
31023,ES
25636,CA
25636,US
41160,GB
47439,FR
47439,IT
47439,PT
207731,US
7443,FR
7443,GB
7443,US
2123,US
2024,DE
2024,US
17711,DE
17711,US
2133,US
29946,GB
29946,US
29946,FR
25993,GB
28774,GB
28774,US
46929,US
11598,US
9702,US
117026,US
9873,US
16820,US
14864,US
15379,US
12764,US
27352,US
8348,US
24099,US
17897,GB
17897,US
28050,IT
28050,ES
16094,US
16096,US
20343,US
13757,US
11822,DE
90980,US
26270,US
37744,US
494,US
493,US
12706,GB
12706,IE
12706,FR
12706,DE
4244,US
4247,US
20770,US
1050,CN
1052,GB
1052,US
1052,IT
20540,US
23655,US
1788,US
32275,US
36657,US
44490,US
47585,CA
1448,GB
36047,US
2655,US
12599,JP
33828,FR
93,US
9278,US
90715,US
59181,US
22167,US
18118,US
11940,GB
24167,FR
24167,IT
10276,US
19380,US
13783,AU
11624,US
15867,US
11686,US
29263,AR
46754,NO
18702,US
11830,JP
16110,GB
16110,US
12107,US
10401,FR
32640,GB
10641,US
6282,US
9383,DE
9383,US
5551,US
277726,UNK
43079,IE
43079,GB
27723,AU
27723,US
2360,FR
2360,GB
28043,FR
28043,IT
33468,US
21866,US
33408,US
11589,US
11589,YU
15158,US
16139,US
16146,US
26515,US
11856,US
13567,US
10860,US
8420,FR
18391,US
20850,CA
20850,US
39473,US
27452,US
77571,US
38548,US
20438,US
274868,US
2211,DE
46991,BE
46991,FR
46991,CH
46991,LU
201581,US
10391,US
10391,DE
10391,CA
14195,US
14195,FR
15665,US
45905,GB
45905,US
10393,US
18168,IE
18168,GB
18168,US
8843,DE
8843,US
10643,JP
23618,US
117262,US
30946,US
37136,US
37137,US
23283,US
3110,US
14698,GB
14698,US
11694,US
47434,FR
47434,DE
47434,BE
39891,GB
76891,US
9651,NL
9651,GB
9651,US
26865,GB
11398,US
161687,US
26244,US
1588,US
287821,US
19150,US
25128,CA
25128,US
18153,US
30910,US
41282,US
12211,GB
12211,US
137236,US
9995,US
1698,DE
10480,DE
10480,US
80713,ES
10685,US
1619,US
786,US
14805,US
51179,GB
51179,US
46119,US
18074,US
170767,IT
170767,ES
77332,UNK
27665,US
29015,US
10562,US
201724,UNK
12212,CA
12212,US
14629,US
16,DK
16,FI
16,FR
16,DE
16,IS
16,NL
16,NO
16,SE
13785,US
34299,US
15752,UNK
22597,US
19348,US
10637,US
9003,GB
9003,US
9064,GB
9064,US
11569,US
10434,DE
26484,US
39113,US
38126,US
53617,US
469,US
469,DE
2160,US
2161,US
3073,US
911,US
10973,US
34077,US
10787,US
43109,US
43230,US
15855,US
9507,US
27475,US
27764,US
27767,US
40760,US
40446,US
24664,US
21370,AU
20455,JP
20455,US
10461,US
1485,GB
1485,US
1597,US
641,US
10687,DE
10687,US
63956,US
6521,DE
6521,GB
6521,US
10763,US
100975,US
16888,US
10383,US
21142,US
78140,US
2134,US
18801,GB
18801,US
18498,US
28605,US
42797,US
13465,US
27033,US
20367,US
71,FR
71,GB
71,US
1636,DE
1636,US
10647,US
19204,IT
13762,US
12207,HK
11531,US
24100,DE
24100,NL
24100,US
10783,FR
10783,US
47302,FR
47302,CA
4327,US
4958,CH
4958,GB
4958,US
9678,US
11978,US
8870,AU
8870,US
77434,US
77434,GB
14295,US
681,GB
11372,GB
8452,US
8452,CA
10862,US
8871,US
8871,DE
34045,DE
34045,CH
34045,GB
16340,US
10481,US
10867,IT
10867,US
10876,DE
10876,GB
10876,US
9741,US
79920,FR
79920,US
146,HK
146,TW
146,US
146,CN
11849,CZ
11849,US
11983,US
11678,DE
11678,US
2669,GB
2669,US
20721,US
2609,US
12714,US
92603,FR
92603,PT
92603,ES
708,GB
708,US
1857,US
10673,US
2604,US
10132,CA
10132,US
11064,US
107,GB
107,US
40820,US
37716,AU
392,US
8859,US
11688,US
12509,US
3981,US
711,US
2046,US
5001,US
8358,US
5994,US
25520,GB
1493,US
25660,KR
134,FR
134,GB
134,US
62677,US
21991,FR
21991,US
10577,US
21355,US
29122,US
11973,US
1900,US
44853,GB
44853,CA
44853,FR
44853,US
10873,LU
10873,GB
10873,US
26719,US
31583,US
15739,US
15413,US
2623,US
11209,US
13715,US
19108,US
8043,US
43258,US
10655,US
75490,US
42261,US
34794,US
9989,CA
9989,US
18828,US
9816,US
20637,US
5955,US
125498,DE
125498,NZ
77825,TW
220976,US
66599,US
17474,US
11191,US
2613,US
22021,US
22048,US
17006,US
26333,US
16723,US
2018,DE
2018,GB
2018,US
31768,AU
287991,US
47595,SE
47595,NO
47595,FI
47595,IT
47595,DE
18856,US
10499,DE
37949,HU
37949,FR
37949,GB
37949,DE
83500,US
47943,FR
74340,US
5709,US
11215,US
26477,US
10937,US
4639,US
96,US
90,US
11028,US
57240,US
67307,US
19324,US
19933,US
12919,US
15785,US
31701,US
31563,US
12506,GB
12506,ZW
74747,IT
74747,US
70199,US
39507,DE
39507,IE
39507,GB
39507,US
62185,US
24826,US
30994,AU
17159,US
10110,US
18935,US
764,US
20287,US
26964,CA
71881,GB
71881,US
15658,US
4918,GB
28368,US
58084,IT
52780,US
52780,CA
48149,FR
48149,IT
48149,GB
48149,US
26156,US
34101,US
32054,GB
32054,US
14464,US
65501,US
32227,US
2614,US
40962,US
12704,US
580,US
24828,US
13703,US
36914,US
1547,US
42010,US
2608,US
32058,US
10019,US
11649,US
84499,US
13509,US
63639,GB
30175,US
51521,US
34379,US
22915,US
24940,US
37302,CA
10984,US
843,HK
843,FR
121091,US
318,DE
318,US
12806,ES
9740,GB
9740,US
10878,US
47588,US
47588,FR
47588,GR
10697,FR
7093,FR
7093,GB
16300,DE
16300,US
19405,US
1921,US
44412,FR
44412,GB
44412,US
21620,NZ
23685,US
12138,DE
12138,US
48217,CA
48217,FR
6073,US
39180,AU
39180,US
35569,US
25208,US
82103,BR
19513,GB
19513,US
2749,DE
2749,US
10050,US
17203,DE
17203,US
17203,GB
168485,UNK
95682,US
54968,FR
54968,DE
54968,IT
54968,GB
54968,US
49929,IE
49929,GB
2302,US
32686,GB
32686,US
13889,JP
6028,GB
51802,US
42148,BR
29492,US
25447,US
28410,US
38545,US
19490,US
31151,US
1888,US
38805,US
16618,US
2428,US
22013,US
15598,GB
43332,US
62127,US
56137,GB
17965,GB
29067,GB
29067,US
33250,US
14460,US
17466,US
9594,US
35976,US
4986,US
2453,US
33676,CA
33676,US
4587,US
31004,US
125099,FR
125099,GB
125099,US
27859,US
11454,US
38718,JP
38718,GB
38718,US
4192,GB
11607,US
14052,US
16889,US
39934,US
26580,US
21309,GB
21309,US
16263,US
4985,US
20704,US
23730,US
853,US
853,FR
853,DE
853,IE
853,GB
10877,CA
10877,US
5257,AU
77,US
20322,US
10833,US
10833,GB
20309,US
125093,US
12658,US
10054,US
10646,US
2575,IE
2575,US
55,MX
65075,US
44379,FR
2043,CA
2043,US
4133,US
56715,FR
56715,US
10991,JP
15940,GB
26791,US
44069,IR
68894,CN
68894,DE
68894,TW
68894,US
634,IE
634,US
634,FR
634,GB
