movie_id,person_id,cast_order
11836,70615,2
11836,34398,3
11836,188229,4
11836,17414,5
11836,78799,6
43743,59284,0
43743,26723,1
43743,62789,2
43743,58461,3
43743,1767868,4
43743,98171,5
17818,8724,0
17818,65284,1
17818,94110,2
17818,29743,3
17818,3367,4
17818,16766,5
17818,82348,6
1966,72466,0
1966,11701,1
1966,5576,2
1966,7499,3
1966,1244,4
1966,4173,5
1966,20278,6
13673,12898,0
13673,8944,1
13673,707,2
13673,588,3
13673,138242,4
13673,17190,5
13673,11159,6
174787,77242,0
26347,55047,0
26347,73504,1
26347,95167,2
26347,19776,3
26347,32648,4
26347,95169,5
26347,95170,6
2288,9642,0
2288,524,1
2288,1204,2
2288,2296,3
2288,23608,4
2288,1220476,6
2288,1232670,7
15397,195325,0
15397,8767,1
15397,23709,2
15397,8775,3
15397,223880,4
15397,27201,5
15397,129577,6
9550,43661,0
9550,25246,1
9550,1339,2
9550,57912,3
9550,1517431,4
9550,1571927,5
9550,1620869,6
163,1461,0
163,1204,1
163,287,2
163,1892,3
163,1922,4
163,1271,5
163,1893,6
36648,10814,0
36648,10860,1
36648,10859,2
36648,10823,3
36648,10862,4
36648,7489,5
36648,10871,6
15788,3663,0
15788,78778,1
15788,78779,2
15788,78780,3
15788,78781,4
15788,78782,5
15788,78783,6
33377,1025681,0
33377,4375826,1
33377,4375827,2
33377,4375828,3
33377,545383,4
33377,4375829,5
33377,4375830,6
18973,3663,0
18973,5833,1
18973,3362,2
18973,14731,3
18973,89526,4
18973,98467,5
18973,240728,6
41253,76519,0
41253,54122,1
41253,4093,2
41253,866,3
41253,1059595,4
41253,1055417,5
41253,170348,7
15787,3663,0
15787,7333,1
15787,16759,2
15787,78772,3
15787,78773,4
15787,12299,5
15787,78774,6
35188,3663,0
35188,29315,1
35188,96161,2
35188,90520,3
35188,11027,4
35188,7210,5
35188,113951,6
35189,3663,0
35189,41755,1
35189,19786,2
35189,93696,3
35189,7210,4
35189,78772,5
35189,2200845,6
52122,3663,0
52122,83787,1
52122,21877,2
52122,27733,3
52122,3343,4
52122,10606,5
52122,7347,6
28333,3663,0
28333,129546,1
28333,1172569,2
28333,7210,3
28333,3152,4
28333,1227384,5
28333,104036,6
24062,3663,0
24062,24809,1
24062,11027,2
24062,57329,3
24062,4966,4
24062,2094,5
24062,8516,6
43670,38581,0
43670,17243,1
43670,51536,2
43670,32598,3
43670,4,4
43670,3266,5
43670,5576,6
58182,4299,0
58182,3663,1
58182,40175,2
58182,110938,3
58182,148744,4
58182,9110,5
58182,12283,6
33740,30181,0
33740,24937,1
33740,13294,2
33740,4353,3
33740,66776,4
33740,13295,5
33740,8857,6
74719,30181,0
74719,13294,1
74719,9066,2
74719,1937,3
74719,24937,4
74719,82216,5
74719,93805,6
77448,41216,0
77448,41226,1
77448,92900,2
77448,39601,3
77448,129520,4
77448,13294,5
77448,15008,6
43752,3151,0
43752,4300,1
43752,95313,2
43752,69248,3
43752,19414,4
43752,83435,5
43752,19440,6
42668,5341,0
42668,13576,1
42668,29545,2
42668,236016,3
42668,48959,4
42668,19463,5
42668,67449,6
25952,94402,0
25952,111192,1
25952,3442,2
25952,153654,3
25952,7072,4
25952,2776,5
25952,91254,6
16248,29508,0
16248,54782,1
16248,21731,2
16248,84762,3
16248,13023,4
16248,14792,5
16248,1216182,6
15613,61962,0
15613,418,1
15613,4138,2
15613,9976,4
15613,3039,5
15613,31005,6
15613,42335,7
151848,2896,0
151848,29519,1
151848,8727,2
151848,2438,3
151848,24820,4
151848,8516,5
151848,78854,6
30719,30003,0
30719,7664,1
30719,95624,2
30719,20369,3
30719,19414,4
30719,39608,5
30719,14001,6
28421,99461,0
28421,1905,1
28421,100587,2
28421,100589,3
28421,30228,4
28421,6933,5
28421,3371,6
47657,66587,0
47657,22169,1
47657,11355,2
47657,19047,3
47657,11110,4
47657,990,5
47657,1646,6
8424,19866,0
8424,8293,1
8424,55384,2
8424,550027,3
8424,55383,4
8424,49947,5
8424,946511,6
32558,39554,0
32558,7664,1
32558,97777,2
32558,8828,3
32558,30228,4
32558,14831,5
32558,3367,6
50085,39554,0
50085,10017,1
50085,9857,2
50085,19414,3
50085,8498,4
50085,2643,5
50085,153291,6
50034,4492,0
42401,30155,0
42401,39554,1
42401,7664,2
42401,95624,3
42401,93123,4
42401,17753,5
42401,12499,6
67962,3127,0
67962,529,1
67962,10131,2
67962,43853,3
67962,16861,4
67962,2138,5
67962,9257,6
30996,95236,0
30996,1197044,1
30996,98180,2
30996,1197046,4
30996,1371268,5
30996,1547062,6
30996,1547064,8
44375,6408,0
44375,81096,1
44375,15439,2
44375,105112,3
44375,55591,4
44375,230,5
44375,1108704,6
18889,556951,0
18889,556952,1
18889,556953,2
18889,3232392,3
18889,3232397,4
18889,3232419,5
18889,3232426,6
210864,27765,1
210864,125823,2
210864,1181293,3
210864,84384,4
210864,146687,5
210864,117180,6
210864,19011,7
70368,558287,0
70368,12249,1
70368,558289,2
70368,1147460,3
70368,1551623,5
70368,1551624,6
70368,1551625,7
3016,29578,0
3016,29580,1
3016,29585,2
3016,1292226,3
3016,29581,4
3016,29582,5
3016,2010,6
2972,29123,0
2972,29175,1
2972,29176,2
2972,29177,3
2972,29179,5
2972,29180,6
2972,29181,7
71065,29260,0
71065,148527,1
71065,123585,2
71065,1384807,3
71065,1384808,4
71065,1327229,5
71065,1042290,6
42510,13848,0
42510,21301,1
42510,14438,2
42510,13855,3
42510,239239,4
42510,239244,5
42510,21310,6
58129,145692,1
58129,227405,2
58129,222682,3
58129,227406,4
58129,1170438,5
58129,1170439,6
58129,675616,7
29267,3005,0
29267,49252,1
29267,29141,2
29267,225288,3
29267,225289,4
29267,28059,5
29267,2912,6
36841,116367,0
36841,148821,1
36841,170039,2
36841,1271045,5
36841,34574,6
36841,14563,7
36841,100245,8
57283,1040932,1
57283,1501721,2
57283,1086979,3
57283,89678,4
57283,2451851,5
57283,1899191,6
57283,222682,7
171432,1043380,0
171432,1795592,2
171432,14921,3
171432,1285048,4
171432,30264,5
171432,1365129,6
171432,2513303,7
18987,14481,0
18987,98031,1
18987,14485,2
18987,98032,3
18987,98033,4
18987,34047,5
18987,29580,6
41348,88953,0
41348,102501,1
41348,148398,2
41348,1472314,3
41348,98022,4
41348,29274,5
41348,148399,6
27511,14481,0
27511,88867,1
27511,98045,2
27511,1564148,3
27511,98026,4
27511,89519,5
27511,13359,6
96713,930621,0
96713,90074,1
96713,98971,2
96713,97981,3
96713,14563,4
96713,13854,5
96713,35504,6
992,14920,1
992,10530,2
992,14921,3
992,14922,4
992,1263235,5
992,1616867,6
992,120701,7
3060,98045,0
3060,29973,1
3060,29536,2
3060,29974,3
3060,29975,4
3060,29976,5
3060,29977,6
42359,88953,0
42359,102501,1
42359,115995,2
42359,148414,3
42359,148415,4
42359,148416,5
42359,1276276,6
1405,9097,0
1405,34746,1
1405,32138,2
1405,35504,3
1405,29603,4
1405,35505,5
1405,30195,6
964,14481,0
964,14485,1
964,14484,2
964,14486,3
964,9097,4
964,14488,5
964,14487,6
939,14286,0
939,14287,1
939,13342,2
939,14288,3
939,14289,4
939,14290,6
939,2596207,7
697,9605,0
697,10453,1
697,10454,2
697,10455,3
697,10456,4
697,1899299,5
697,1899300,6
104433,14515,0
104433,133099,1
104433,141305,2
104433,1110547,3
104433,13342,4
104433,97985,5
104433,13341,6
27503,14481,0
27503,14485,1
27503,31550,2
27503,97998,3
27503,97999,4
27503,98000,5
27503,4038666,6
905,13904,0
905,13905,1
905,13906,2
905,13907,3
905,13908,4
905,13909,5
905,1359939,6
31411,122974,1
31411,80545,2
31411,80546,3
31411,80547,4
31411,122978,5
31411,122979,6
31411,122981,7
28189,36209,0
28189,100029,1
28189,100030,2
28189,100031,3
28189,1556292,4
28189,1386335,6
28189,1505027,7
3061,29985,0
3061,29986,1
3061,29987,2
3061,29988,3
3061,29989,4
3061,99378,5
3061,29990,6
27517,3001,0
27517,14484,1
27517,940168,2
27517,29580,3
27517,1508,4
27517,29952,5
27517,119542,6
42538,8629,0
42538,17753,1
42538,30159,2
42538,1292226,3
42538,148865,4
42538,148866,5
42538,148867,6
25768,120811,1
25768,98034,2
25768,1444312,3
25768,589220,4
25768,120474,5
25768,1438014,6
120833,145959,0
120833,1021542,1
120833,1462296,2
120833,1562877,3
120833,32433,4
120833,105457,5
120833,142595,6
626,8993,0
626,8992,1
626,8988,3
626,8994,4
626,8995,5
626,8996,6
626,8997,7
27899,13566,0
27899,51762,1
27899,29315,2
27899,128159,3
27899,12022,4
27899,115370,5
27899,81292,6
5729,11543,0
5729,33023,1
5729,1830629,2
5729,45201,3
5729,1830630,4
5729,45204,5
5729,1713004,6
42816,29260,0
42816,55278,1
42816,14871,2
42816,1509,3
42816,32437,4
42816,233118,5
42816,1747371,6
13911,10798,0
13911,10800,1
13911,10799,2
13911,30014,3
13911,126749,4
13911,100920,5
13911,97980,6
51394,14974,0
51394,88581,1
51394,13568,2
51394,11492,3
51394,30159,4
51394,1112942,5
51394,83474,6
48365,12748,0
48365,140349,1
48365,140350,2
48365,140351,3
48365,140352,4
48365,11550,5
48365,94942,6
3574,2495,0
3574,3242,1
3574,33003,2
3574,33004,3
3574,2009,4
3574,33005,5
3574,14486,6
91,9768,0
31592,2922,0
31592,19550,1
31592,10921,2
31592,145832,3
31592,2925,4
31592,994475,5
31592,2669,6
43132,29578,0
43132,97777,1
43132,17753,2
43132,103449,3
43132,1045271,4
43132,117499,5
43132,13356,6
877,13352,0
877,13353,1
877,13354,2
877,13355,3
877,13356,4
877,3152,5
877,13357,6
875,2896,0
875,13340,1
875,13341,2
875,13342,3
875,8728,4
875,13343,5
875,13344,6
28268,213511,0
28268,142474,1
28268,145253,2
28268,1092896,3
28268,213519,4
28268,1092904,5
28268,1082746,6
779,11586,1
779,11588,2
779,11587,3
779,11585,4
779,11584,5
779,992686,6
779,2072573,7
56724,89731,0
56724,116186,1
56724,27733,2
56724,10610,3
56724,115995,4
56724,89101,5
56724,98571,6
39130,89610,0
39130,29578,1
39130,29260,2
39130,82315,3
39130,17753,4
39130,33003,5
39130,99749,6
28046,2922,0
28046,99461,1
28046,2925,2
28046,12689,3
28046,99462,4
28046,96758,5
28046,96421,6
31511,76974,0
31511,13568,1
31511,74874,2
31511,30001,3
31511,19328,4
31511,30002,5
31511,30004,6
3031,10921,0
3031,29760,1
3031,1507,2
3031,1547,3
3031,29761,4
3031,25176,5
3031,29762,6
43130,76974,0
43130,13816,1
43130,30002,2
43130,29315,3
43130,30004,4
43130,30156,5
43130,81798,6
43595,103616,0
43595,2638,1
43595,89107,2
43595,29273,3
43595,128324,4
43595,131813,5
43595,103490,6
43149,3243,0
43149,30241,1
43149,3245,2
43149,131046,3
43149,1128885,4
43149,131047,5
43149,3261,6
43148,2495,0
43148,3242,1
43148,19550,2
43148,2503,3
43148,3163,4
43148,1549,5
43148,96471,6
50073,67370,0
50073,148573,1
50073,2777,2
50073,148574,3
50073,34759,4
50073,25176,5
50073,589672,6
43904,12748,0
43904,11545,1
43904,11550,2
43904,142918,3
43904,142915,4
43904,142919,5
43904,142914,6
43693,88867,0
43693,13576,1
43693,10921,2
43693,41516,3
43693,133227,4
43693,47178,5
43693,2782,6
24106,2922,0
24106,1547,1
24106,2125,2
24106,82349,3
24106,89727,4
24106,98052,5
24106,100594,6
47921,30155,0
47921,89101,1
47921,76974,2
47921,2777,3
47921,30004,4
47921,1010217,5
47921,1011213,6
49640,4165,0
49640,149017,1
49640,88655,2
49640,88978,3
49640,89011,4
49640,89017,5
49640,88652,6
46910,30495,0
46910,2922,1
46910,35849,2
46910,3364,3
46910,2099,4
46910,100763,5
46910,8729,6
43689,112972,0
43689,98462,1
43689,2437,2
43689,13963,3
43689,30276,4
43689,32431,5
43689,1400125,6
22614,11493,0
22614,30225,1
22614,2669,2
22614,3363,3
22614,1234783,4
22614,96758,5
22614,142724,6
51949,133190,0
51949,589680,1
51949,103886,2
51949,140352,3
51949,140357,4
51949,69971,5
51949,589681,6
43889,89670,0
43889,78057,1
43889,96068,2
43889,227034,3
43889,131386,4
43889,77670,5
43889,134876,6
131894,6598,0
131894,29519,1
131894,97314,2
131894,32138,3
131894,3246,4
131894,34244,5
131894,1021686,6
43896,30495,0
43896,93897,1
43896,33004,2
43896,136151,3
43896,35849,4
43896,2929,5
43896,2099,6
28910,17753,0
28910,47678,1
28910,1547,2
28910,2495,3
28910,32138,4
28910,32433,5
28910,14968,6
17907,2922,0
17907,1547,1
17907,82488,2
17907,82489,3
17907,17756,4
17907,34280,5
17907,34244,6
27970,40180,0
27970,13342,1
27970,2924,2
27970,82488,3
27970,13343,4
27970,20369,5
27970,99326,6
52677,112754,0
52677,32006,1
52677,97251,2
52677,102848,3
52677,11537,4
52677,139769,5
52677,28609,6
14615,528,0
14615,12147,1
14615,77114,2
14615,3244,3
14615,77115,4
14615,4302,5
14615,78902,6
31773,82315,0
31773,32428,1
31773,13577,2
31773,12147,3
31773,30156,4
31773,8517,5
31773,13962,6
24807,4068,0
24807,30210,1
24807,13555,2
24807,4969,3
24807,34748,4
24807,89673,5
24807,33278,6
17030,11493,0
17030,3380,1
17030,4110,2
17030,81167,3
17030,81168,4
17030,14975,5
17030,8517,6
23389,29313,0
23389,90066,1
23389,90067,2
23389,90068,3
23389,32218,4
23389,120556,5
23389,29961,6
31548,77158,0
31548,10802,1
31548,83474,2
31548,98568,3
31548,145959,4
31548,108986,5
31548,120010,6
54569,2433,0
54569,30225,1
54569,20501,2
54569,102062,3
54569,30242,4
54569,14870,5
54569,95627,6
38721,11492,0
38721,82315,1
38721,13577,2
38721,854,3
38721,13816,4
38721,30276,5
38721,100779,6
43874,19549,0
43874,82216,1
43874,17753,2
43874,47678,3
43874,13965,4
43874,10924,5
43874,130220,6
16515,80567,0
16515,12147,1
16515,17753,2
16515,19550,3
16515,8517,4
16515,1937,5
16515,8516,6
27973,528,0
27973,20501,1
27973,4110,2
27973,106089,3
27973,14965,4
27973,30005,5
27973,13996,6
20642,32428,0
20642,13577,1
20642,123120,2
20642,97314,3
20642,13965,4
20642,30018,5
20642,34747,6
37650,2491,0
37650,13576,1
37650,83474,2
37650,30156,3
37650,2497,4
37650,118203,5
37650,118204,6
43867,29522,0
43867,3610,1
43867,51762,2
43867,13992,3
43867,2438,4
43867,14261,5
43867,2669,6
43864,6598,0
43864,30003,1
43864,14563,2
43864,98574,3
43864,17660,4
43864,1031219,5
43864,17756,6
23101,89731,0
23101,2638,1
23101,14685,2
23101,9071,3
23101,8240,4
23101,8728,5
23101,34179,6
60562,13954,0
60562,106572,1
60562,83400,2
60562,82388,3
60562,149133,4
60562,102064,5
60562,104034,6
46688,8724,0
46688,8727,1
46688,14261,2
46688,8841,3
46688,8730,4
46688,13820,5
46688,87546,6
16274,6598,0
16274,2638,1
16274,80234,2
16274,2007,3
16274,2437,4
16274,80236,5
16274,80237,6
99318,14869,0
99318,854,1
99318,12308,2
99318,11498,3
99318,32430,4
99318,83253,5
99318,14574,6
55207,88935,0
55207,117499,1
55207,106626,2
55207,153422,3
55207,29520,4
55207,108680,5
55207,131030,6
31868,11493,0
31868,4111,1
31868,88569,2
31868,935345,3
31868,30231,4
31868,14688,5
31868,930690,6
37698,5788,0
37698,2670,1
37698,4110,2
37698,14450,3
37698,90517,4
37698,74875,5
37698,82348,6
3084,30225,0
3084,3359,1
3084,14261,2
3084,30126,3
3084,8841,4
3084,30226,5
3084,30227,6
46069,134676,0
46069,134680,1
46069,134677,2
46069,1194655,3
46069,134679,4
46069,1029781,5
46069,1083307,6
43806,2669,0
43806,30234,1
43806,4970,2
43806,132494,3
43806,30279,4
43806,12156,5
43806,114097,6
55604,11492,0
55604,12147,1
55604,30155,2
55604,89088,3
55604,9067,4
55604,2495,5
55604,14001,6
26635,13566,0
26635,87685,1
26635,4110,2
26635,8841,3
26635,1208,4
26635,30005,5
26635,13977,6
43811,12147,0
43811,11169,1
43811,102064,2
43811,85358,3
43811,30234,4
43811,7666,5
43811,2494,6
17801,3380,0
17801,2435,1
17801,82382,2
17801,82383,3
17801,25173,4
17801,82384,5
17801,3678,6
26201,8724,0
26201,94850,1
26201,4113,2
26201,8841,3
26201,30126,4
26201,8729,5
26201,10924,6
29884,4068,0
29884,14974,1
29884,29661,2
29884,7666,3
29884,94110,4
29884,13359,5
29884,4120,6
45978,134369,0
45978,118984,1
45978,134370,2
45978,1395903,3
45978,1591536,4
45978,134368,5
45978,134367,6
38914,19406,0
38914,11494,1
38914,4113,2
38914,85358,3
38914,2437,4
38914,30537,5
38914,35194,6
33523,30111,0
33523,29642,1
33523,19328,2
33523,34756,3
33523,1221906,4
33523,1221905,5
33523,1578527,6
33112,95622,0
33112,10921,1
33112,7125,2
33112,30002,3
33112,103946,4
33112,102062,5
33112,13819,6
28789,13954,0
28789,101991,1
28789,100769,2
28789,101992,3
28789,101993,4
28789,10804,5
28789,101994,6
43799,30225,0
43799,19550,1
43799,16523,2
43799,8240,3
43799,106551,4
43799,11502,5
43799,2497,6
18790,4110,0
18790,13992,1
18790,4114,2
18790,2502,3
18790,82385,4
18790,1082322,5
18790,229656,6
37036,4110,0
37036,3001,1
37036,83478,2
37036,8515,3
37036,74875,4
37036,2094,5
37036,3362,6
43522,8724,0
43522,65284,1
43522,2672,2
43522,8729,3
43522,29127,4
43522,34285,5
43522,30279,6
36612,46617,0
36612,33022,1
36612,30269,2
36612,2672,3
36612,14450,4
36612,96064,5
36612,2772,6
97648,82388,0
97648,3610,1
97648,25173,2
97648,30417,3
97648,120706,4
97648,33033,5
97648,117735,6
22387,29522,0
22387,93805,1
22387,33031,2
22387,84635,3
22387,7666,4
22387,5832,5
22387,1234783,6
27655,29519,0
27655,33741,1
27655,30003,2
27655,4958,3
27655,10921,4
27655,13566,5
27655,98568,6
23051,4110,0
23051,2669,1
23051,8729,2
23051,82349,3
23051,4970,4
23051,14574,5
23051,89524,6
43306,12147,0
43306,77158,1
43306,37446,2
43306,4303,3
43306,30537,4
43306,17753,5
43306,10411,6
18727,18156,0
18727,20124,1
18727,11169,2
18727,13996,3
18727,80726,4
18727,20369,5
18727,87698,6
33049,32428,0
33049,89088,1
33049,82860,2
33049,20366,3
33049,20368,4
33049,20369,5
33049,14000,6
41355,126201,0
41355,126202,1
41355,126203,2
41355,126204,3
41355,126205,4
41355,126206,5
41355,126207,6
47352,2638,0
47352,41245,1
47352,30527,2
47352,3366,3
47352,105804,4
47352,81934,5
47352,11033,6
43518,82407,0
43518,13294,1
43518,13992,2
43518,29815,3
43518,104034,4
43518,108432,5
43518,1287819,6
41391,1017884,0
41391,142907,1
41391,142906,2
41391,1017401,3
41391,1328713,4
41391,142902,5
41391,51208,6
21622,33741,0
21622,13294,1
21622,105505,2
21622,40178,3
21622,130187,4
21622,94071,5
21622,860,6
28436,103781,0
28436,51764,1
28436,30114,2
28436,34498,3
28436,100129,4
28436,106555,5
28436,96607,6
22638,3359,0
22638,20055,1
22638,89064,2
22638,2925,3
22638,936008,4
22638,81463,5
22638,20502,6
51144,550129,0
51144,55156,2
51144,550143,3
51144,550142,4
51144,557052,5
51144,47179,6
51144,557053,7
35006,2094,0
35006,4114,1
35006,31551,2
35006,89528,3
35006,29743,4
35006,30847,5
35006,3367,6
21451,7124,0
21451,87545,1
21451,87546,2
21451,8241,3
21451,87547,4
21451,64212,5
21451,6933,6
42879,115457,0
42879,97182,1
42879,115990,2
42879,21510,3
42879,14975,4
42879,124875,5
42879,120785,6
43307,3380,0
43307,4113,1
43307,77114,2
43307,11028,3
43307,138234,4
43307,113703,5
43307,34726,6
50066,93805,0
50066,12308,1
50066,30211,2
50066,11025,3
50066,30228,4
50066,3366,5
50066,108432,6
18229,4110,0
18229,4113,1
18229,35254,2
18229,33031,3
18229,4114,4
18229,2094,5
18229,30272,6
52440,77158,0
52440,78854,1
52440,7505,2
52440,9067,3
52440,37446,4
52440,2438,5
52440,14299,6
17136,13566,0
17136,7639,1
17136,2669,2
17136,81291,3
17136,64212,4
17136,81292,5
17136,81293,6
43494,24815,0
43494,14868,1
43494,2435,2
43494,12969,3
43494,20369,4
43494,8241,5
43494,14976,6
30348,2922,0
30348,84485,1
30348,106108,2
30348,106109,3
30348,38246,4
30348,6933,5
30348,100078,6
9797,67502,0
9797,146916,1
9797,146917,2
9797,562643,3
9797,144841,4
9797,1449309,5
9797,1191123,6
45219,31551,0
45219,13785,1
45219,30686,2
45219,17755,3
45219,94929,4
45219,85736,5
45219,89928,6
18771,19406,0
18771,4165,1
18771,17752,2
18771,93910,3
18771,4303,4
18771,84233,5
18771,97145,6
30177,24815,0
30177,13568,1
30177,131618,2
30177,19411,3
30177,30537,4
30177,549612,5
30177,34210,6
41020,95732,0
41020,30952,1
41020,2094,2
41020,29743,3
41020,30686,4
41020,89813,5
41020,113704,6
16090,30510,0
16090,79245,1
16090,79246,2
16090,79247,3
16090,79248,4
16090,14978,5
16090,38232,6
44041,8725,0
44041,2007,1
44041,3383,2
44041,78852,3
44041,109772,4
44041,117772,5
44041,130098,6
25502,3380,0
25502,4112,1
25502,4113,2
25502,24826,3
25502,91254,4
25502,1466128,5
25502,136894,6
14320,11859,0
14320,2924,1
14320,1296266,2
14320,14500,3
14320,8239,4
14320,93900,5
14320,10027,6
26701,31550,0
26701,81970,1
26701,27966,2
26701,30686,3
26701,17664,4
26701,94334,5
26701,13978,6
43469,71140,0
43469,550821,1
43469,550822,2
43469,589221,3
43469,233174,4
43469,944148,5
43469,1274405,6
20246,13566,0
20246,85848,1
20246,105007,3
20246,78852,4
20246,5739,5
20246,105008,6
20246,85737,7
82101,30233,0
82101,7640,1
82101,2669,2
82101,54905,3
82101,2090,4
82101,29655,5
82101,232348,6
19169,10922,0
19169,83475,1
19169,3336,2
19169,13568,3
19169,11172,4
19169,84229,5
19169,84230,6
43461,2091,0
43461,29520,1
43461,4973,2
43461,131447,3
43461,98152,4
43461,73245,5
43461,131449,6
31980,24937,0
31980,82388,1
31980,83400,2
31980,25173,3
31980,17759,4
31980,97282,5
31980,99330,6
27448,4110,0
27448,14974,1
27448,65284,2
27448,3363,3
27448,95263,4
27448,95943,5
27448,34498,6
29244,4165,0
29244,96973,1
29244,4316,2
29244,4303,3
29244,8829,4
29244,12969,5
29244,8515,6
83838,14974,0
83838,18803,1
83838,11169,2
83838,98506,3
83838,4966,4
83838,20365,5
83838,20369,6
43452,79246,0
43452,14965,1
43452,30527,2
43452,14574,3
43452,34285,4
43452,233510,5
43452,2584731,6
29380,9066,0
29380,30181,1
29380,4353,2
29380,15008,3
29380,94112,5
29380,103705,6
29380,83442,7
37347,4165,0
37347,4958,1
37347,95624,2
37347,96973,3
37347,4303,4
37347,9087,5
37347,30495,6
3766,33741,0
3766,11027,2
3766,33742,3
3766,2097,4
3766,14364,5
3766,33743,6
3766,33745,7
946,3360,0
946,10508,1
946,14357,2
946,14358,3
946,14359,4
946,14360,5
946,14361,6
70447,1060516,0
70447,1060517,1
70447,1060518,2
70447,1060519,3
70447,1060520,4
70447,2460169,5
20482,13820,0
20482,44846,1
20482,86168,2
20482,14658,4
20482,2097,5
20482,40194,6
20482,86180,7
35032,9066,0
35032,13294,1
35032,37884,2
35032,3366,3
35032,5832,4
35032,30417,5
35032,1005050,6
44190,10023,0
44190,12497,1
44190,79247,2
44190,3338,3
44190,130420,4
44190,34279,5
44190,99754,6
41609,13294,0
41609,29623,1
41609,41216,2
41609,18803,3
41609,14730,4
41609,70985,5
41609,1905,6
33115,35321,0
33115,30289,1
33115,83452,2
33115,85485,3
33115,78901,4
33115,4969,5
33115,83990,6
20638,8487,0
20638,10606,1
20638,12149,2
20638,78304,3
20638,4304,4
20638,4073,5
20638,98465,6
29885,30181,0
29885,30003,1
29885,27966,2
29885,9071,3
29885,104411,4
29885,34584,5
29885,30417,6
25698,9066,0
25698,37446,1
25698,94110,2
25698,20369,3
25698,94112,4
25698,94113,6
25698,94114,7
45578,87685,0
45578,30289,1
45578,82170,2
45578,2090,3
45578,111578,4
45578,90517,5
45578,85485,6
4558,9741,0
4558,27440,1
4558,25156,2
4558,37989,3
4558,37990,4
4558,37452,5
4558,32090,6
43439,13991,0
43439,923,1
43439,2435,2
43439,3366,3
43439,2926,4
43439,1041179,5
43439,5832,6
61828,95624,0
61828,13820,1
61828,105795,2
61828,30273,3
61828,34234,4
61828,30216,5
61828,34084,6
25209,97182,0
25209,39601,1
25209,4343,2
25209,30686,3
25209,30211,4
25209,4966,5
25209,102372,6
15390,78191,0
15390,37991,1
15390,145449,2
15390,145450,3
15390,1605947,5
15390,1605948,6
15390,124236,7
17409,8487,0
17409,29644,1
17409,13297,2
17409,81798,3
17409,9857,4
17409,16017,5
17409,24938,6
43388,20141,0
43388,41235,1
43388,67685,2
43388,94198,3
43388,80621,4
43388,1712378,5
43388,1712379,6
800,11973,0
800,11974,1
800,11972,2
800,11975,3
800,11976,4
800,11977,5
800,11978,6
32690,7450,0
32690,86820,1
32690,131018,2
32690,106161,3
32690,97203,4
32690,7453,5
32690,33767,6
43390,9066,0
43390,13294,1
43390,115457,2
43390,120306,3
43390,13996,4
43390,40178,5
43390,14518,6
41464,4111,0
41464,40529,1
41464,126554,3
41464,5402,4
41464,126555,5
41464,126556,6
41464,126559,9
43961,854,0
43961,13296,1
43961,7683,2
43961,81180,3
43961,11033,4
43961,94164,5
43961,82835,6
43358,3359,0
43358,39554,1
43358,2433,2
43358,11998,3
43358,100919,4
43358,93624,5
43358,89834,6
24003,14974,0
24003,111578,1
24003,8253,2
24003,3149,3
24003,30686,4
24003,15953,5
24003,111579,6
28431,41235,0
28431,20141,1
28431,2091,2
28431,4343,3
28431,10159,4
28431,29259,5
28431,33484,6
43364,24551,0
43364,134399,1
43364,134263,2
43364,134402,3
43364,7450,4
43364,33731,5
43364,122430,6
30801,82388,0
30801,11165,1
30801,83395,2
30801,96243,3
30801,34497,4
30801,96302,5
30801,34748,6
3023,30111,0
3023,29642,1
3023,2922,2
3023,29643,3
3023,29644,4
3023,3364,5
3023,29645,6
43348,18735,0
43348,17752,1
43348,45291,2
43348,134862,3
43348,95082,4
43348,18391,5
43348,9112,6
43349,97207,0
43349,7451,1
43349,134020,2
43349,1173583,3
43349,1029792,4
43349,30470,5
43349,123381,6
99898,13576,0
99898,33716,1
99898,77081,2
99898,44728,3
99898,14563,4
99898,251,5
99898,16420,6
24381,12727,0
24381,10028,1
24381,14302,2
24381,90624,3
24381,3612,4
24381,10021,5
24381,107538,6
11402,20394,0
11402,80995,1
11402,47722,2
11402,5827,3
11402,106631,4
11402,39393,5
11402,42572,6
35861,97207,0
35861,34374,1
35861,122430,2
35861,97203,3
35861,132767,4
35861,34375,5
35861,134344,6
45213,11544,0
45213,36318,1
45213,996588,2
45213,132491,3
45213,36917,4
45213,25166,5
45213,37130,6
20127,85651,0
20127,4353,1
20127,3151,2
20127,124851,3
20127,3641,4
20127,87519,5
20127,105051,6
24518,40174,0
24518,91711,1
24518,13996,2
24518,4966,3
24518,132255,4
24518,18586,5
24518,31503,6
13457,20391,0
13457,18735,1
13457,74542,2
13457,11025,3
13457,4071,4
13457,16071,5
13457,96064,6
23620,968599,0
23620,2098341,1
23620,70990,2
23620,93949,3
23620,90373,4
23620,90374,5
23620,2098346,6
31372,7450,0
31372,76975,1
31372,108018,2
31372,108019,3
31372,108020,4
31372,108021,5
31372,106160,6
3111,9066,0
3111,2091,1
3111,2672,2
3111,30527,3
3111,11170,4
3111,30528,5
3111,30529,6
41503,20125,0
41503,24815,1
41503,19216,2
41503,10508,3
41503,30780,4
41503,29327,5
41503,5792,6
28696,3084,0
28696,51678,1
28696,46711,2
28696,18391,3
28696,3338,4
28696,87665,5
28696,98503,6
94123,12149,0
94123,7570,1
94123,29519,2
94123,77081,3
